,business.type,business.value,businessLabel.xml:lang,businessLabel.type,businessLabel.value,country.type,country.value,industries.type,industries.value,ceos.type,ceos.value,chairs.type,chairs.value,hqs.type,hqs.value,groups.type,groups.value,origindate.datatype,origindate.type,origindate.value,employees.datatype,employees.type,employees.value,officialname.xml:lang,officialname.type,officialname.value,profit.datatype,profit.type,profit.value,markcap.datatype,markcap.type,markcap.value,assets.datatype,assets.type,assets.value,equity.datatype,equity.type,equity.value,country
4501,uri,http://www.wikidata.org/entity/Q152057,en,literal,BP,uri,http://www.wikidata.org/entity/Q145,literal,http://www.wikidata.org/entity/Q862571,literal,"http://www.wikidata.org/entity/Q421864, http://www.wikidata.org/entity/Q69703422",literal,"http://www.wikidata.org/entity/Q718292, http://www.wikidata.org/entity/Q963421",literal,http://www.wikidata.org/entity/Q84,literal,http://www.wikidata.org/entity/Q466496,http://www.w3.org/2001/XMLSchema#dateTime,literal,1908-01-01T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,73000,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,4026000000,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,595194000000,http://www.w3.org/2001/XMLSchema#decimal,literal,98412000000,wd:Q145
4502,uri,http://www.wikidata.org/entity/Q19871327,en,literal,BlueSci,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2004-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q145
4503,uri,http://www.wikidata.org/entity/Q26502687,en,literal,The Red Hart Hotel,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
4504,uri,http://www.wikidata.org/entity/Q26453306,en,literal,The Bell Public House,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
4505,uri,http://www.wikidata.org/entity/Q26312851,en,literal,The Vintage Public House,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
4506,uri,http://www.wikidata.org/entity/Q26323602,en,literal,Swingate Inn,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
4507,uri,http://www.wikidata.org/entity/Q80582306,en,literal,Gwarcefel Arms,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
4508,uri,http://www.wikidata.org/entity/Q26476178,en,literal,The White Bear Public House,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
4509,uri,http://www.wikidata.org/entity/Q80855456,en,literal,The New Inn,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
4510,uri,http://www.wikidata.org/entity/Q26569367,en,literal,Marquess Tavern Public House,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
4511,uri,http://www.wikidata.org/entity/Q80477046,en,literal,The Spinning Wheel,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
4512,uri,http://www.wikidata.org/entity/Q26578892,en,literal,Black Horse Inn,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
4513,uri,http://www.wikidata.org/entity/Q7568903,en,literal,South Western Ambulance Service,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q16251481,http://www.w3.org/2001/XMLSchema#dateTime,literal,2006-07-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q145
4514,uri,http://www.wikidata.org/entity/Q99593200,en,literal,The Terrace,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
4515,uri,http://www.wikidata.org/entity/Q27136461,en,literal,Tiny Rebel,uri,http://www.wikidata.org/entity/Q145,literal,http://www.wikidata.org/entity/Q869095,literal,,literal,,literal,http://www.wikidata.org/entity/Q101254,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2008-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q145
4516,uri,http://www.wikidata.org/entity/Q21008652,en,literal,Duke of Edinburgh,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
4517,uri,http://www.wikidata.org/entity/Q99593075,en,literal,Dragon Kiss,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
4518,uri,http://www.wikidata.org/entity/Q29488894,en,literal,The Academy,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
4519,uri,http://www.wikidata.org/entity/Q2742196,en,literal,Petrofac,uri,http://www.wikidata.org/entity/Q145,literal,http://www.wikidata.org/entity/Q862571,literal,http://www.wikidata.org/entity/Q4831456,literal,,literal,http://www.wikidata.org/entity/Q84,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1981-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q145
4520,uri,http://www.wikidata.org/entity/Q26581744,en,literal,The Bull Inn,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
4521,uri,http://www.wikidata.org/entity/Q80476646,en,literal,Henry's Bar,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
4522,uri,http://www.wikidata.org/entity/Q108645806,en,literal,Inspected,uri,http://www.wikidata.org/entity/Q145,literal,"http://www.wikidata.org/entity/Q746359, http://www.wikidata.org/entity/Q12684",literal,,literal,,literal,http://www.wikidata.org/entity/Q203349,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2011-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q145
4523,uri,http://www.wikidata.org/entity/Q610190,en,literal,Daily Express,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q5209252,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1900-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q145
4524,uri,http://www.wikidata.org/entity/Q26481975,en,literal,The Chequers Inn,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
4525,uri,http://www.wikidata.org/entity/Q26519428,en,literal,The Greyhound Public House,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
4526,uri,http://www.wikidata.org/entity/Q7186410,en,literal,Phipps NBC,uri,http://www.wikidata.org/entity/Q145,literal,http://www.wikidata.org/entity/Q4899370,literal,,literal,,literal,http://www.wikidata.org/entity/Q192240,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
4527,uri,http://www.wikidata.org/entity/Q80855390,en,literal,The Red Lion,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
4528,uri,http://www.wikidata.org/entity/Q88917069,en,literal,The Red Lion & Pineapple,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
4529,uri,http://www.wikidata.org/entity/Q61916235,en,literal,Number Thirty Three,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
4530,uri,http://www.wikidata.org/entity/Q26578601,en,literal,The Boat Public House,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
4531,uri,http://www.wikidata.org/entity/Q26295300,en,literal,The Plough Inn,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
4532,uri,http://www.wikidata.org/entity/Q2632192,en,literal,Strategy First,uri,http://www.wikidata.org/entity/Q145,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,http://www.wikidata.org/entity/Q340,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1988-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q145
4533,uri,http://www.wikidata.org/entity/Q80859110,en,literal,Discovery Inn,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
4534,uri,http://www.wikidata.org/entity/Q29481520,en,literal,Gales Bar,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
4535,uri,http://www.wikidata.org/entity/Q58439001,en,literal,Brammer,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
4536,uri,http://www.wikidata.org/entity/Q683146,en,literal,LexisNexis,uri,http://www.wikidata.org/entity/Q55,literal,http://www.wikidata.org/entity/Q3972943,literal,,literal,,literal,http://www.wikidata.org/entity/Q60,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1973-01-01T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,10000,,,,,,,,,,,,,,,,wd:Q145
4537,uri,http://www.wikidata.org/entity/Q80858890,en,literal,The Blue Bell,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
4538,uri,http://www.wikidata.org/entity/Q80583564,en,literal,Y Castell,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
4539,uri,http://www.wikidata.org/entity/Q80855702,en,literal,The Halfway Inn,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
4540,uri,http://www.wikidata.org/entity/Q16933755,en,literal,T. M. Lewin,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q84,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1898-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q145
4541,uri,http://www.wikidata.org/entity/Q26439727,en,literal,The Bull Public House,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
4542,uri,http://www.wikidata.org/entity/Q26577939,en,literal,The Stag Inn,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
4543,uri,http://www.wikidata.org/entity/Q26397129,en,literal,Hare And Hounds Public House,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1650-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q145
4544,uri,http://www.wikidata.org/entity/Q4040781,en,literal,Hotflush Recordings,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2003-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q145
4545,uri,http://www.wikidata.org/entity/Q80583236,en,literal,The Menai,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
4546,uri,http://www.wikidata.org/entity/Q26551457,en,literal,Mason's Arms Inn,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
4547,uri,http://www.wikidata.org/entity/Q80583672,en,literal,"Gadlys Arms, Robertstown",uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
4548,uri,http://www.wikidata.org/entity/Q7200908,en,literal,Plan UK,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q23276,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1937-01-01T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,204,,,,,,,,,,,,,,,,wd:Q145
4549,uri,http://www.wikidata.org/entity/Q26402514,en,literal,The Ship Inn,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
4550,uri,http://www.wikidata.org/entity/Q97584634,en,literal,Kirklees Stadium Development Ltd,uri,http://www.wikidata.org/entity/Q145,literal,http://www.wikidata.org/entity/Q29586027,literal,,literal,,literal,http://www.wikidata.org/entity/Q201812,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1992-03-02T00:00:00Z,,,,en,literal,Kirklees Stadium Development Limited,,,,,,,,,,,,,wd:Q145
4551,uri,http://www.wikidata.org/entity/Q99591998,en,literal,Railway Inn,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
4552,uri,http://www.wikidata.org/entity/Q26565815,en,literal,Coach And Horses Inn,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
4553,uri,http://www.wikidata.org/entity/Q80578427,en,literal,"Kings Head Hotel, Treboeth",uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
4554,uri,http://www.wikidata.org/entity/Q17016587,en,literal,Norfolk and Suffolk NHS Foundation Trust,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q16251481,,,,,,,,,,,,,,,,,,,,,,wd:Q145
4555,uri,http://www.wikidata.org/entity/Q80584833,en,literal,"Varsity, Cathays",uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
4556,uri,http://www.wikidata.org/entity/Q80855828,en,literal,The Duke Of Wellington,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
4557,uri,http://www.wikidata.org/entity/Q99592938,en,literal,George Inn,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
4558,uri,http://www.wikidata.org/entity/Q83558877,en,literal,The Gate,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
4559,uri,http://www.wikidata.org/entity/Q16967516,en,literal,Poundworld,uri,http://www.wikidata.org/entity/Q145,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q1027131,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2004-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q145
4560,uri,http://www.wikidata.org/entity/Q79684646,en,literal,Ryans Bar,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
4561,uri,http://www.wikidata.org/entity/Q26548633,en,literal,The Keystones,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
4562,uri,http://www.wikidata.org/entity/Q1619253,en,literal,Hindawi Publishing Corporation,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q85,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1997-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q145
4563,uri,http://www.wikidata.org/entity/Q30295392,en,literal,Oxford Photovoltaics (United Kingdom),uri,http://www.wikidata.org/entity/Q145,literal,http://www.wikidata.org/entity/Q192127,literal,,literal,,literal,http://www.wikidata.org/entity/Q34217,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2010-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q145
4564,uri,http://www.wikidata.org/entity/Q80582050,en,literal,The Ship Aground Inn,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
4565,uri,http://www.wikidata.org/entity/Q26563649,en,literal,The Cock Inn,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
4566,uri,http://www.wikidata.org/entity/Q15139453,en,literal,Norwegian Long Haul,uri,http://www.wikidata.org/entity/Q20,literal,http://www.wikidata.org/entity/Q1757562,literal,http://www.wikidata.org/entity/Q76340270,literal,,literal,http://www.wikidata.org/entity/Q57076,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2012-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q145
4567,uri,http://www.wikidata.org/entity/Q4829257,en,literal,Avon and Wiltshire Mental Health Partnership NHS Trust,uri,http://www.wikidata.org/entity/Q145,literal,http://www.wikidata.org/entity/Q15067276,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q16251481,http://www.w3.org/2001/XMLSchema#dateTime,literal,1991-11-01T00:00:00Z,,,,en,literal,Avon and Wiltshire Mental Health Partnership National Health Service Trust,,,,,,,,,,,,,wd:Q145
4568,uri,http://www.wikidata.org/entity/Q80583320,en,literal,Bryn Arms,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
4569,uri,http://www.wikidata.org/entity/Q26385076,en,literal,The White Hart Public House,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
4570,uri,http://www.wikidata.org/entity/Q80585061,en,literal,The Corner House,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
4571,uri,http://www.wikidata.org/entity/Q111280258,en,literal,Fanvue,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q84,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2020-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q145
4572,uri,http://www.wikidata.org/entity/Q100372424,en,literal,Runner Duck,uri,http://www.wikidata.org/entity/Q145,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,http://www.wikidata.org/entity/Q131491,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2017-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q145
4573,uri,http://www.wikidata.org/entity/Q26556682,en,literal,The Rose And Crown Inn,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
4574,uri,http://www.wikidata.org/entity/Q26379386,en,literal,White Horse Inn,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
4575,uri,http://www.wikidata.org/entity/Q79466083,en,literal,John Bull Inn,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
4576,uri,http://www.wikidata.org/entity/Q4942800,en,literal,Boodles,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q21665571,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1798-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q145
4577,uri,http://www.wikidata.org/entity/Q29484513,en,literal,"Stag Inn,Bridge Street",uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
4578,uri,http://www.wikidata.org/entity/Q81047963,en,literal,Skew Bridge Alehouse,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
4579,uri,http://www.wikidata.org/entity/Q26353898,en,literal,The Starting Gate Public House,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
4580,uri,http://www.wikidata.org/entity/Q81654791,en,literal,James Paget University Hospitals NHS Foundation Trust,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q16251481,http://www.w3.org/2001/XMLSchema#dateTime,literal,2006-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q145
4581,uri,http://www.wikidata.org/entity/Q26556897,en,literal,The Rose And Crown Public House,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
4582,uri,http://www.wikidata.org/entity/Q40313937,en,literal,GreenWorldTV,uri,http://www.wikidata.org/entity/Q145,literal,"http://www.wikidata.org/entity/Q1415395, http://www.wikidata.org/entity/Q426",literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
4583,uri,http://www.wikidata.org/entity/Q7057220,en,literal,North West Ambulance Service,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q184579,literal,http://www.wikidata.org/entity/Q16251481,http://www.w3.org/2001/XMLSchema#dateTime,literal,2006-07-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q145
4584,uri,http://www.wikidata.org/entity/Q7783585,en,literal,Trainline,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q84,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1997-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q145
4585,uri,http://www.wikidata.org/entity/Q80859427,en,literal,The Crown Inn,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
4586,uri,http://www.wikidata.org/entity/Q106578093,en,literal,alt.vinyl,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
