,business.type,business.value,businessLabel.xml:lang,businessLabel.type,businessLabel.value,country.type,country.value,industries.type,industries.value,ceos.type,ceos.value,chairs.type,chairs.value,hqs.type,hqs.value,groups.type,groups.value,origindate.datatype,origindate.type,origindate.value,employees.datatype,employees.type,employees.value,officialname.xml:lang,officialname.type,officialname.value,profit.datatype,profit.type,profit.value,assets.datatype,assets.type,assets.value,equity.datatype,equity.type,equity.value,markcap.datatype,markcap.type,markcap.value,country
1230,uri,http://www.wikidata.org/entity/Q30075465,en,literal,Roadside station Tagiri-no-sato,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2016-05-10T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
1231,uri,http://www.wikidata.org/entity/Q21018770,en,literal,CyberZ,uri,http://www.wikidata.org/entity/Q17,literal,http://www.wikidata.org/entity/Q11639523,literal,,literal,,literal,http://www.wikidata.org/entity/Q1490,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2009-04-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
1232,uri,http://www.wikidata.org/entity/Q11285915,en,literal,Yellow Hat,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q3270466,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1962-03-15T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
1233,uri,http://www.wikidata.org/entity/Q10620164,en,literal,Parco,uri,http://www.wikidata.org/entity/Q17,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q11590466,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1953-02-13T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
1234,uri,http://www.wikidata.org/entity/Q836658,en,literal,Kobe Electric Railway,uri,http://www.wikidata.org/entity/Q17,literal,http://www.wikidata.org/entity/Q22667,literal,,literal,,literal,http://www.wikidata.org/entity/Q7497639,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1926-03-27T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
1235,uri,http://www.wikidata.org/entity/Q22127066,en,literal,Hara Sake Brewery,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1814-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
1236,uri,http://www.wikidata.org/entity/Q650867,en,literal,Madhouse,uri,http://www.wikidata.org/entity/Q17,literal,"http://www.wikidata.org/entity/Q2575347, http://www.wikidata.org/entity/Q941594",literal,,literal,,literal,http://www.wikidata.org/entity/Q234087,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1972-10-17T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,70,,,,,,,,,,,,,,,,wd:Q17
1237,uri,http://www.wikidata.org/entity/Q388455,en,literal,Shikoku Electric Power,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q11367938,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1951-05-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
1238,uri,http://www.wikidata.org/entity/Q645218,en,literal,Yomiuri Shimbun,uri,http://www.wikidata.org/entity/Q17,literal,http://www.wikidata.org/entity/Q11033,literal,,literal,,literal,"http://www.wikidata.org/entity/Q26600, http://www.wikidata.org/entity/Q1490, http://www.wikidata.org/entity/Q35765",literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1874-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
1239,uri,http://www.wikidata.org/entity/Q11307497,en,literal,Shift,uri,http://www.wikidata.org/entity/Q17,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,http://www.wikidata.org/entity/Q386661,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1996-04-01T00:00:00Z,,,,ja,literal,株式会社シフト,,,,,,,,,,,,,wd:Q17
1240,uri,http://www.wikidata.org/entity/Q11673469,en,literal,Kinugawa Onsen Hotel,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1931-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
1241,uri,http://www.wikidata.org/entity/Q11632222,en,literal,Kodansha Bunko,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1971-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
1242,uri,http://www.wikidata.org/entity/Q1676236,en,literal,Japan Football Village,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q71707,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q17
1243,uri,http://www.wikidata.org/entity/Q11641054,en,literal,Roadside station Park Shichirimihama,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1994-04-26T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
1244,uri,http://www.wikidata.org/entity/Q864258,en,literal,Akabeisoft2,uri,http://www.wikidata.org/entity/Q17,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,http://www.wikidata.org/entity/Q17,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2005-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
1245,uri,http://www.wikidata.org/entity/Q95599878,en,literal,Reissue Records,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1490,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2013-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
1246,uri,http://www.wikidata.org/entity/Q1051884,en,literal,Nippon Animation,uri,http://www.wikidata.org/entity/Q17,literal,http://www.wikidata.org/entity/Q2575347,literal,,literal,,literal,http://www.wikidata.org/entity/Q242874,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1975-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
1247,uri,http://www.wikidata.org/entity/Q88318612,en,literal,Machida Shouten,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q210628,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2008-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
1248,uri,http://www.wikidata.org/entity/Q11359388,en,literal,Kanbayashi Hotel Senjukaku,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1928-08-02T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
1249,uri,http://www.wikidata.org/entity/Q11638396,en,literal,Kindaieigasha,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q17
1250,uri,http://www.wikidata.org/entity/Q4803364,en,literal,Asahi Production,uri,http://www.wikidata.org/entity/Q17,literal,http://www.wikidata.org/entity/Q2575347,literal,,literal,,literal,http://www.wikidata.org/entity/Q232655,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1973-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
1251,uri,http://www.wikidata.org/entity/Q11640781,en,literal,Roadside station Shiranuka Koitoi,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1993-04-22T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
1252,uri,http://www.wikidata.org/entity/Q2117986,en,literal,Shooto,uri,http://www.wikidata.org/entity/Q17,literal,http://www.wikidata.org/entity/Q114466,literal,,literal,,literal,http://www.wikidata.org/entity/Q1490,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1985-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
1253,uri,http://www.wikidata.org/entity/Q176508,en,literal,Denso,uri,http://www.wikidata.org/entity/Q17,literal,http://www.wikidata.org/entity/Q190117,literal,,literal,,literal,http://www.wikidata.org/entity/Q389515,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1949-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
1254,uri,http://www.wikidata.org/entity/Q11322395,en,literal,Toho Resort,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q37951,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1973-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
1255,uri,http://www.wikidata.org/entity/Q28689864,en,literal,Roadside station Izu gateway Kannami,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2016-10-07T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
1256,uri,http://www.wikidata.org/entity/Q902855,en,literal,Kao Corporation,uri,http://www.wikidata.org/entity/Q17,literal,http://www.wikidata.org/entity/Q12752882,literal,,literal,,literal,http://www.wikidata.org/entity/Q11508343,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1940-05-21T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,5652,,,,,,,,,,,,,,,,wd:Q17
1257,uri,http://www.wikidata.org/entity/Q11641290,en,literal,Roadside station Fusegasaka,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1995-04-11T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
1258,uri,http://www.wikidata.org/entity/Q1710181,en,literal,Myojo Foods,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q193638,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1950-03-28T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
1259,uri,http://www.wikidata.org/entity/Q52224520,en,literal,The Prince Hakone Lake Ashinoko,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1978-06-12T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
1260,uri,http://www.wikidata.org/entity/Q2704799,en,literal,Tsuburaya Productions,uri,http://www.wikidata.org/entity/Q17,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,http://www.wikidata.org/entity/Q1490,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1963-04-12T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
1261,uri,http://www.wikidata.org/entity/Q11306496,en,literal,The Capitol Hotel Tokyu,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,,,,,,,,ja,literal,株式会社 ザ・キャピトルホテル 東急,,,,,,,,,,,,,wd:Q17
1262,uri,http://www.wikidata.org/entity/Q76099070,en,literal,Tiger Sugar,uri,http://www.wikidata.org/entity/Q833,literal,"http://www.wikidata.org/entity/Q4899370, http://www.wikidata.org/entity/Q540912",literal,,literal,,literal,http://www.wikidata.org/entity/Q569548,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q17
1263,uri,http://www.wikidata.org/entity/Q3530524,en,literal,Tokyo Dome Hotel,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q564554,http://www.w3.org/2001/XMLSchema#dateTime,literal,1999-02-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
1264,uri,http://www.wikidata.org/entity/Q11337953,en,literal,Hotel Tateyama,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1972-09-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
1265,uri,http://www.wikidata.org/entity/Q11543718,en,literal,Tarumi Railway,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q6918526,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1984-02-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
1266,uri,http://www.wikidata.org/entity/Q11337929,en,literal,Hotel Keihan Universal Tower,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q17
1267,uri,http://www.wikidata.org/entity/Q1073880,en,literal,SNK,uri,http://www.wikidata.org/entity/Q17,literal,http://www.wikidata.org/entity/Q7889,literal,,literal,,literal,http://www.wikidata.org/entity/Q653510,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1986-03-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
1268,uri,http://www.wikidata.org/entity/Q11227310,en,literal,K-Books,uri,http://www.wikidata.org/entity/Q17,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q1490,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1994-07-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
1269,uri,http://www.wikidata.org/entity/Q846298,en,literal,Japan Racing Association,uri,http://www.wikidata.org/entity/Q17,literal,http://www.wikidata.org/entity/Q902378,literal,,literal,,literal,http://www.wikidata.org/entity/Q190088,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1954-09-16T00:00:00Z,,,,ja,literal,日本中央競馬会,,,,,,,,,,,,,wd:Q17
1270,uri,http://www.wikidata.org/entity/Q8011294,en,literal,Kadokawa Sneaker Bunko,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1988-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
1271,uri,http://www.wikidata.org/entity/Q10847227,en,literal,Gangan Comics,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q17,literal,http://www.wikidata.org/entity/Q207784,http://www.w3.org/2001/XMLSchema#dateTime,literal,1991-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
1272,uri,http://www.wikidata.org/entity/Q104905140,en,literal,Ramen-so Rekishi wo kizame,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q17
1273,uri,http://www.wikidata.org/entity/Q76099070,en,literal,Tiger Sugar,uri,http://www.wikidata.org/entity/Q148,literal,"http://www.wikidata.org/entity/Q4899370, http://www.wikidata.org/entity/Q540912",literal,,literal,,literal,http://www.wikidata.org/entity/Q569548,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q17
1274,uri,http://www.wikidata.org/entity/Q1196530,en,literal,Hiroshima Electric Railway,uri,http://www.wikidata.org/entity/Q17,literal,"http://www.wikidata.org/entity/Q3407658, http://www.wikidata.org/entity/Q1373492",literal,,literal,,literal,http://www.wikidata.org/entity/Q11405733,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1942-04-10T00:00:00Z,,,,ja,literal,広島電鉄株式会社,,,,,,,,,,,,,wd:Q17
1275,uri,http://www.wikidata.org/entity/Q17226268,en,literal,Hilton Tokyo,uri,http://www.wikidata.org/entity/Q17,literal,http://www.wikidata.org/entity/Q1495452,literal,,literal,,literal,,literal,,,,,,,,en,literal,Hilton Tokyo,,,,,,,,,,,,,wd:Q17
1276,uri,http://www.wikidata.org/entity/Q1345267,en,literal,Suntory,uri,http://www.wikidata.org/entity/Q17,literal,http://www.wikidata.org/entity/Q4899370,literal,,literal,,literal,http://www.wikidata.org/entity/Q48743775,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1899-02-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
1277,uri,http://www.wikidata.org/entity/Q11607876,,literal,Q11607876,uri,http://www.wikidata.org/entity/Q17,literal,http://www.wikidata.org/entity/Q11235728,literal,,literal,,literal,http://www.wikidata.org/entity/Q1490,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1980-12-09T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
1278,uri,http://www.wikidata.org/entity/Q11284667,en,literal,Hakone Sightseeing Cruise,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,"http://www.wikidata.org/entity/Q671040, http://www.wikidata.org/entity/Q267258",literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1950-03-10T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
1279,uri,http://www.wikidata.org/entity/Q110951819,en,literal,Japan Toral Promotion,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q17
1280,uri,http://www.wikidata.org/entity/Q11552315,en,literal,Kyuko Shoin,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1490,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q17
1281,uri,http://www.wikidata.org/entity/Q11291843,en,literal,Okinawa Marriott Resort & Spa,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q17
1282,uri,http://www.wikidata.org/entity/Q11637301,en,literal,Kurumayama-Kogen SKYPARK Ski Resort,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q17
1283,uri,http://www.wikidata.org/entity/Q4539628,en,literal,The Okinawa Times,uri,http://www.wikidata.org/entity/Q17,literal,http://www.wikidata.org/entity/Q3972943,literal,,literal,,literal,http://www.wikidata.org/entity/Q766445,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1949-04-22T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
1284,uri,http://www.wikidata.org/entity/Q111406761,en,literal,Solaria Nishitetsu Hotel Kyoto Premier Sanjo Kamo-gawa,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q17
1285,uri,http://www.wikidata.org/entity/Q28137523,en,literal,Hotel Okura Sapporo,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2003-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
1286,uri,http://www.wikidata.org/entity/Q11585405,en,literal,Ishigaki City Public Market,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1899-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
1287,uri,http://www.wikidata.org/entity/Q843652,en,literal,Yamaguchi Broadcasting,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q127264,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1959-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
1288,uri,http://www.wikidata.org/entity/Q11344650,en,literal,Morozoff Ltd.,uri,http://www.wikidata.org/entity/Q17,literal,http://www.wikidata.org/entity/Q540912,literal,,literal,,literal,http://www.wikidata.org/entity/Q48320,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1931-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
1289,uri,http://www.wikidata.org/entity/Q11556445,en,literal,Miyako City Tsu,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1985-04-07T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
1290,uri,http://www.wikidata.org/entity/Q19727758,en,literal,Willer Trains,uri,http://www.wikidata.org/entity/Q17,literal,http://www.wikidata.org/entity/Q22667,literal,,literal,,literal,http://www.wikidata.org/entity/Q6884476,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2014-07-14T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
1291,uri,http://www.wikidata.org/entity/Q17049674,en,literal,Imperial Hotel,uri,http://www.wikidata.org/entity/Q17,literal,http://www.wikidata.org/entity/Q1285245,literal,http://www.wikidata.org/entity/Q57314707,literal,,literal,http://www.wikidata.org/entity/Q3346569,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1887-12-14T00:00:00Z,,,,ja,literal,株式会社 帝国ホテル,,,,,,,,,,,,,wd:Q17
1292,uri,http://www.wikidata.org/entity/Q105900699,en,literal,Plott Inc.,uri,http://www.wikidata.org/entity/Q17,literal,http://www.wikidata.org/entity/Q1107679,literal,,literal,,literal,http://www.wikidata.org/entity/Q193638,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2017-08-02T00:00:00Z,,,,ja,literal,株式会社Plott,,,,,,,,,,,,,wd:Q17
1293,uri,http://www.wikidata.org/entity/Q1044563,en,literal,SNK,uri,http://www.wikidata.org/entity/Q17,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,http://www.wikidata.org/entity/Q653510,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2016-12-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
1294,uri,http://www.wikidata.org/entity/Q11279103,en,literal,Crowd Securities Japan,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1490,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q17
1295,uri,http://www.wikidata.org/entity/Q867714,en,literal,Mitsubishi Pencil,uri,http://www.wikidata.org/entity/Q17,literal,http://www.wikidata.org/entity/Q187939,literal,,literal,,literal,http://www.wikidata.org/entity/Q1490,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1887-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
1296,uri,http://www.wikidata.org/entity/Q11520145,en,literal,Honke Nishio Yatsuhashi,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1321832,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1948-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
1297,uri,http://www.wikidata.org/entity/Q11368524,en,literal,Tango Kairiku Kotsu,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1203259,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1944-02-14T00:00:00Z,,,,ja,literal,丹後海陸交通株式会社,,,,,,,,,,,,,wd:Q17
1298,uri,http://www.wikidata.org/entity/Q20983099,en,literal,New Japan Pro Wrestling World,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q265071,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q17
