,business.type,business.value,businessLabel.xml:lang,businessLabel.type,businessLabel.value,officialname.xml:lang,officialname.type,officialname.value,origindate.datatype,origindate.type,origindate.value,assets.datatype,assets.type,assets.value,equity.datatype,equity.type,equity.value,country.type,country.value,industries.type,industries.value,ceos.type,ceos.value,chairs.type,chairs.value,hqs.type,hqs.value,groups.type,groups.value,employees.datatype,employees.type,employees.value,profit.datatype,profit.type,profit.value,markcap.datatype,markcap.type,markcap.value,country
276,uri,http://www.wikidata.org/entity/Q12218598,en,literal,Saudi Ceramic Co.,ar,literal,شركة الخزف السعودية,http://www.w3.org/2001/XMLSchema#dateTime,literal,1977-04-14T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,2860000000,http://www.w3.org/2001/XMLSchema#decimal,literal,1630449000,uri,http://www.wikidata.org/entity/Q851,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q851
277,uri,http://www.wikidata.org/entity/Q41230,en,literal,Islamic Development Bank,ar,literal,البنك الإسلامي للتنمية,http://www.w3.org/2001/XMLSchema#dateTime,literal,1975-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q851,literal,http://www.wikidata.org/entity/Q837171,literal,,literal,,literal,http://www.wikidata.org/entity/Q374365,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,932,,,,,,,wd:Q851
278,uri,http://www.wikidata.org/entity/Q679322,en,literal,Saudi Aramco,ar,literal,شركة الزيت العربية السعودية,http://www.w3.org/2001/XMLSchema#dateTime,literal,1988-11-13T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,1494126000000,http://www.w3.org/2001/XMLSchema#decimal,literal,1046235000000,uri,http://www.wikidata.org/entity/Q851,literal,"http://www.wikidata.org/entity/Q12089268, http://www.wikidata.org/entity/Q1349660, http://www.wikidata.org/entity/Q862571, http://www.wikidata.org/entity/Q214261",literal,"http://www.wikidata.org/entity/Q19938961, http://www.wikidata.org/entity/Q6399442",literal,http://www.wikidata.org/entity/Q64853380,literal,http://www.wikidata.org/entity/Q268915,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,79000,http://www.w3.org/2001/XMLSchema#decimal,literal,330693000000,http://www.w3.org/2001/XMLSchema#decimal,literal,2458000000000,wd:Q851
279,uri,http://www.wikidata.org/entity/Q12188891,en,literal,Saudi Automotive Services Co.,ar,literal,الشركة السعودية لخدمات السيارات والمعدات,http://www.w3.org/2001/XMLSchema#dateTime,literal,1981-12-24T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,2460907000,http://www.w3.org/2001/XMLSchema#decimal,literal,851446000,uri,http://www.wikidata.org/entity/Q851,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q851
280,uri,http://www.wikidata.org/entity/Q12188937,en,literal,Nadec,ar,literal,الشركة الوطنية للتنمية الزراعية,http://www.w3.org/2001/XMLSchema#dateTime,literal,1981-08-18T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,3943957000,http://www.w3.org/2001/XMLSchema#decimal,literal,1440478000,uri,http://www.wikidata.org/entity/Q851,literal,http://www.wikidata.org/entity/Q540912,literal,,literal,,literal,http://www.wikidata.org/entity/Q3692,literal,,,,,,,,,,,wd:Q851
281,uri,http://www.wikidata.org/entity/Q12188899,en,literal,Saudi Pharmaceutical Industries and Medical Appliances Corp.,ar,literal,الشركة السعودية للصناعات الدوائية والمستلزمات الطبية,http://www.w3.org/2001/XMLSchema#dateTime,literal,1986-01-20T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,4623919000,http://www.w3.org/2001/XMLSchema#decimal,literal,3135026000,uri,http://www.wikidata.org/entity/Q851,literal,http://www.wikidata.org/entity/Q507443,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q851
282,uri,http://www.wikidata.org/entity/Q903219,en,literal,SABIC,ar,literal,الشركة السعودية للصناعات الأساسية,http://www.w3.org/2001/XMLSchema#dateTime,literal,1977-01-04T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,310365751000,http://www.w3.org/2001/XMLSchema#decimal,literal,173084380000,uri,http://www.wikidata.org/entity/Q851,literal,http://www.wikidata.org/entity/Q207652,literal,,literal,,literal,http://www.wikidata.org/entity/Q3692,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,35000,,,,,,,wd:Q851
283,uri,http://www.wikidata.org/entity/Q12218617,en,literal,Basic Chemical Industries Co.,ar,literal,شركة الصناعات الكيميائية الأساسية,http://www.w3.org/2001/XMLSchema#dateTime,literal,1973-02-01T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,756351000,http://www.w3.org/2001/XMLSchema#decimal,literal,507239000,uri,http://www.wikidata.org/entity/Q851,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q851
284,uri,http://www.wikidata.org/entity/Q12188899,en,literal,Saudi Pharmaceutical Industries and Medical Appliances Corp.,ar,literal,الشركة السعودية للصناعات الدوائية والمستلزمات الطبية,http://www.w3.org/2001/XMLSchema#dateTime,literal,1986-01-20T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,4623919000,http://www.w3.org/2001/XMLSchema#decimal,literal,2119672000,uri,http://www.wikidata.org/entity/Q851,literal,http://www.wikidata.org/entity/Q507443,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q851
285,uri,http://www.wikidata.org/entity/Q105572509,en,literal,Naft Company,,,,,,,,,,,,,uri,http://www.wikidata.org/entity/Q851,literal,http://www.wikidata.org/entity/Q862571,literal,,literal,,literal,http://www.wikidata.org/entity/Q374365,literal,,,,,,,,,,,wd:Q851
286,uri,http://www.wikidata.org/entity/Q28715288,en,literal,Middle East Healthcare Co.,ar,literal,شركة الشرق الأوسط للرعاية الصحية,http://www.w3.org/2001/XMLSchema#dateTime,literal,2004-05-05T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,3305498000,http://www.w3.org/2001/XMLSchema#decimal,literal,1704240000,uri,http://www.wikidata.org/entity/Q851,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q851
287,uri,http://www.wikidata.org/entity/Q20403380,en,literal,Middle East Paper Co.,ar,literal,شركة الشرق الأوسط لصناعة وإنتاج الورق,http://www.w3.org/2001/XMLSchema#dateTime,literal,2000-08-06T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,1576811000,http://www.w3.org/2001/XMLSchema#decimal,literal,722380000,uri,http://www.wikidata.org/entity/Q851,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q851
288,uri,http://www.wikidata.org/entity/Q7408955,en,literal,Samba Financial Group,ar,literal,مجموعة سامبا المالية,http://www.w3.org/2001/XMLSchema#dateTime,literal,1980-02-12T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,255603801000,http://www.w3.org/2001/XMLSchema#decimal,literal,42215729000,uri,http://www.wikidata.org/entity/Q851,literal,http://www.wikidata.org/entity/Q837171,literal,,literal,,literal,http://www.wikidata.org/entity/Q3692,literal,,,,,,,,,,,wd:Q851
289,uri,http://www.wikidata.org/entity/Q624426,en,literal,Arab Satellite Communications Organization,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1976-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q851,literal,http://www.wikidata.org/entity/Q418,literal,,literal,,literal,http://www.wikidata.org/entity/Q338844,literal,,,,,,,,,,,wd:Q851
290,uri,http://www.wikidata.org/entity/Q20403120,en,literal,Hail Cement Comany,ar,literal,شركة أسمنت حائل,http://www.w3.org/2001/XMLSchema#dateTime,literal,2010-11-30T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,1313855000,http://www.w3.org/2001/XMLSchema#decimal,literal,1028115000,uri,http://www.wikidata.org/entity/Q851,literal,"http://www.wikidata.org/entity/Q811891, http://www.wikidata.org/entity/Q189306",literal,,literal,,literal,http://www.wikidata.org/entity/Q675568,literal,,,,,,,,,,,wd:Q851
291,uri,http://www.wikidata.org/entity/Q12218657,en,literal,Jazan Energy and Development Co.,ar,literal,شركة جازان للطاقة والتنمية,http://www.w3.org/2001/XMLSchema#dateTime,literal,1993-08-14T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,601283000,http://www.w3.org/2001/XMLSchema#decimal,literal,587380000,uri,http://www.wikidata.org/entity/Q851,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q851
292,uri,http://www.wikidata.org/entity/Q20403531,en,literal,Takween Advanced Industries Co.,ar,literal,شركة تكوين المتطورة للصناعات,http://www.w3.org/2001/XMLSchema#dateTime,literal,1993-10-21T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,2105682000,http://www.w3.org/2001/XMLSchema#decimal,literal,739788000,uri,http://www.wikidata.org/entity/Q851,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q851
293,uri,http://www.wikidata.org/entity/Q20403611,en,literal,Fawaz Abdulaziz Alhokair Co.,ar,literal,شركة فواز عبدالعزيز الحكير وشركاه,http://www.w3.org/2001/XMLSchema#dateTime,literal,1990-03-17T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,6707183000,http://www.w3.org/2001/XMLSchema#decimal,literal,2184730000,uri,http://www.wikidata.org/entity/Q851,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q851
294,uri,http://www.wikidata.org/entity/Q5738371,en,literal,Herfy,ar,literal,هرفي,http://www.w3.org/2001/XMLSchema#dateTime,literal,1981-03-03T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,2033463000,http://www.w3.org/2001/XMLSchema#decimal,literal,997986000,uri,http://www.wikidata.org/entity/Q851,literal,"http://www.wikidata.org/entity/Q1442415, http://www.wikidata.org/entity/Q171141",literal,,literal,,literal,http://www.wikidata.org/entity/Q3692,literal,,,,,,,,,,,wd:Q851
295,uri,http://www.wikidata.org/entity/Q7370229,en,literal,Rotana Hotels,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1992-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q796,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1519,literal,,,,,,,,,,,wd:Q851
296,uri,http://www.wikidata.org/entity/Q5738371,en,literal,Herfy,ar,literal,هرفي,http://www.w3.org/2001/XMLSchema#dateTime,literal,1981-03-03T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,2033463000,http://www.w3.org/2001/XMLSchema#decimal,literal,812550000,uri,http://www.wikidata.org/entity/Q851,literal,"http://www.wikidata.org/entity/Q1442415, http://www.wikidata.org/entity/Q171141",literal,,literal,,literal,http://www.wikidata.org/entity/Q3692,literal,,,,,,,,,,,wd:Q851
297,uri,http://www.wikidata.org/entity/Q20401447,en,literal,United Electronics Company,ar,literal,الشركة المتحدة للإلكترونيات,http://www.w3.org/2001/XMLSchema#dateTime,literal,2002-01-01T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,2635002000,http://www.w3.org/2001/XMLSchema#decimal,literal,645583000,uri,http://www.wikidata.org/entity/Q851,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q851
298,uri,http://www.wikidata.org/entity/Q20403380,en,literal,Middle East Paper Co.,ar,literal,شركة الشرق الأوسط لصناعة وإنتاج الورق,http://www.w3.org/2001/XMLSchema#dateTime,literal,2000-08-06T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,1576811000,http://www.w3.org/2001/XMLSchema#decimal,literal,751313000,uri,http://www.wikidata.org/entity/Q851,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q851
299,uri,http://www.wikidata.org/entity/Q1761176,en,literal,Al-Rajhi Bank,ar,literal,مصرف الراجحي,http://www.w3.org/2001/XMLSchema#dateTime,literal,1957-01-01T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,384086576000,http://www.w3.org/2001/XMLSchema#decimal,literal,48554018000,uri,http://www.wikidata.org/entity/Q851,literal,http://www.wikidata.org/entity/Q1416657,literal,,literal,,literal,http://www.wikidata.org/entity/Q3692,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,7600,,,,,,,wd:Q851
300,uri,http://www.wikidata.org/entity/Q12242596,en,literal,Dr. Sulaiman Al Habib Medical Services Group,ar,literal,مجموعة الدكتور سليمان الحبيب للخدمات الطبية,http://www.w3.org/2001/XMLSchema#dateTime,literal,1993-11-25T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,8467304000,http://www.w3.org/2001/XMLSchema#decimal,literal,4393877000,uri,http://www.wikidata.org/entity/Q398,literal,http://www.wikidata.org/entity/Q31207,literal,,literal,http://www.wikidata.org/entity/Q7635956,literal,http://www.wikidata.org/entity/Q3692,literal,,,,,,,,,,,wd:Q851
301,uri,http://www.wikidata.org/entity/Q12218623,en,literal,National Gas and Industrialization Co.,ar,literal,شركة الغاز والتصنيع الأهلية,http://www.w3.org/2001/XMLSchema#dateTime,literal,1963-12-09T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,2109572000,http://www.w3.org/2001/XMLSchema#decimal,literal,1747429000,uri,http://www.wikidata.org/entity/Q851,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q851
302,uri,http://www.wikidata.org/entity/Q3817700,en,literal,Saudi International Petrochemical Company,ar,literal,شركة الصحراء العالمية للبتروكيماويات,http://www.w3.org/2001/XMLSchema#dateTime,literal,1999-12-22T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,23991272000,http://www.w3.org/2001/XMLSchema#decimal,literal,13342181000,uri,http://www.wikidata.org/entity/Q851,literal,http://www.wikidata.org/entity/Q862571,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q851
303,uri,http://www.wikidata.org/entity/Q12188892,en,literal,Saudi Paper Manufacturing Co.,ar,literal,الشركة السعودية لصناعة الورق,http://www.w3.org/2001/XMLSchema#dateTime,literal,1989-11-13T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,1059776000,http://www.w3.org/2001/XMLSchema#decimal,literal,658448000,uri,http://www.wikidata.org/entity/Q851,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q851
304,uri,http://www.wikidata.org/entity/Q12188888,en,literal,Saudi Indian Company for Cooperative Insurance,ar,literal,الشركة السعودية الهندية للتأمين التعاوني,http://www.w3.org/2001/XMLSchema#dateTime,literal,2007-08-07T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,576419000,,,,uri,http://www.wikidata.org/entity/Q851,literal,http://www.wikidata.org/entity/Q43183,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q851
305,uri,http://www.wikidata.org/entity/Q20401447,en,literal,United Electronics Company,ar,literal,الشركة المتحدة للإلكترونيات,http://www.w3.org/2001/XMLSchema#dateTime,literal,2002-01-01T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,2635002000,http://www.w3.org/2001/XMLSchema#decimal,literal,659911000,uri,http://www.wikidata.org/entity/Q851,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q851
306,uri,http://www.wikidata.org/entity/Q4166519,en,literal,Saudi British Bank,ar,literal,البنك السعودي البريطاني,http://www.w3.org/2001/XMLSchema#dateTime,literal,1978-01-21T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,265472444000,http://www.w3.org/2001/XMLSchema#decimal,literal,32341223000,uri,http://www.wikidata.org/entity/Q851,literal,http://www.wikidata.org/entity/Q837171,literal,,literal,,literal,http://www.wikidata.org/entity/Q3692,literal,,,,,,,,,,,wd:Q851
307,uri,http://www.wikidata.org/entity/Q1535171,en,literal,Saudi Telecom Company,ar,literal,شركة الاتصالات السعودية,http://www.w3.org/2001/XMLSchema#dateTime,literal,1998-05-02T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,32525893,http://www.w3.org/2001/XMLSchema#decimal,literal,62241384000,uri,http://www.wikidata.org/entity/Q851,literal,"http://www.wikidata.org/entity/Q56598901, http://www.wikidata.org/entity/Q25245117",literal,,literal,,literal,http://www.wikidata.org/entity/Q3692,literal,http://www.wikidata.org/entity/Q4966205,http://www.w3.org/2001/XMLSchema#decimal,literal,17000,,,,,,,wd:Q851
308,uri,http://www.wikidata.org/entity/Q12218623,en,literal,National Gas and Industrialization Co.,ar,literal,شركة الغاز والتصنيع الأهلية,http://www.w3.org/2001/XMLSchema#dateTime,literal,1963-12-09T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,2109572000,http://www.w3.org/2001/XMLSchema#decimal,literal,1116631000,uri,http://www.wikidata.org/entity/Q851,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q851
309,uri,http://www.wikidata.org/entity/Q4652322,en,literal,ALDREES Petroleum and Transport Services Company,ar,literal,شركة الدريس للخدمات البترولية و النقليات,http://www.w3.org/2001/XMLSchema#dateTime,literal,1962-09-12T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,3585220000,http://www.w3.org/2001/XMLSchema#decimal,literal,688487000,uri,http://www.wikidata.org/entity/Q851,literal,http://www.wikidata.org/entity/Q862571,literal,,literal,,literal,http://www.wikidata.org/entity/Q3692,literal,,,,,,,,,,,wd:Q851
310,uri,http://www.wikidata.org/entity/Q1518238,en,literal,The Saudi National Bank,ar,literal,البنك الأهلي السعودي,http://www.w3.org/2001/XMLSchema#dateTime,literal,1953-01-01T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,507263802000,http://www.w3.org/2001/XMLSchema#decimal,literal,58737615000,uri,http://www.wikidata.org/entity/Q851,literal,http://www.wikidata.org/entity/Q837171,literal,,literal,,literal,http://www.wikidata.org/entity/Q374365,literal,,,,,,,,,,,wd:Q851
311,uri,http://www.wikidata.org/entity/Q12218555,en,literal,Abdullah AlOthaim Markets,ar,literal,شركة أسواق عبدالله العثيم,http://www.w3.org/2001/XMLSchema#dateTime,literal,1980-05-21T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,4766126000,http://www.w3.org/2001/XMLSchema#decimal,literal,1659752000,uri,http://www.wikidata.org/entity/Q851,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q3692,literal,,,,,,,,,,,wd:Q851
312,uri,http://www.wikidata.org/entity/Q109423042,en,literal,3 2 Action Films,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2002-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q851,literal,"http://www.wikidata.org/entity/Q1415395, http://www.wikidata.org/entity/Q932586",literal,,literal,,literal,http://www.wikidata.org/entity/Q3692,literal,,,,,,,,,,,wd:Q851
313,uri,http://www.wikidata.org/entity/Q12188896,en,literal,Saudi Industrial Services Co.,ar,literal,الشركة السعودية للخدمات الصناعية,http://www.w3.org/2001/XMLSchema#dateTime,literal,1988-11-19T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,2906102000,http://www.w3.org/2001/XMLSchema#decimal,literal,1091093000,uri,http://www.wikidata.org/entity/Q851,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q851
314,uri,http://www.wikidata.org/entity/Q28456180,en,literal,Makkah Millennium Hotel,en,literal,Makkah Millennium Hotel,,,,,,,,,,uri,http://www.wikidata.org/entity/Q851,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q851
