,business.type,business.value,businessLabel.xml:lang,businessLabel.type,businessLabel.value,origindate.datatype,origindate.type,origindate.value,officialname.xml:lang,officialname.type,officialname.value,country
8345,uri,http://www.wikidata.org/entity/Q2912154,en,literal,VeriFone,http://www.w3.org/2001/XMLSchema#dateTime,literal,1981-01-01T00:00:00Z,,,,wd:Q30
8346,uri,http://www.wikidata.org/entity/Q7397001,en,literal,Sacramento Municipal Utility District,http://www.w3.org/2001/XMLSchema#dateTime,literal,1923-07-02T00:00:00Z,,,,wd:Q30
8347,uri,http://www.wikidata.org/entity/Q1330910,en,literal,Popeyes,http://www.w3.org/2001/XMLSchema#dateTime,literal,1972-06-13T00:00:00Z,,,,wd:Q30
8348,uri,http://www.wikidata.org/entity/Q122809704,en,literal,Chow420,,,,,,,wd:Q30
8349,uri,http://www.wikidata.org/entity/Q16966928,en,literal,BroadwayHD,http://www.w3.org/2001/XMLSchema#dateTime,literal,2015-01-01T00:00:00Z,,,,wd:Q30
8350,uri,http://www.wikidata.org/entity/Q63456642,en,literal,West - Handmade Burgers,http://www.w3.org/2001/XMLSchema#dateTime,literal,2019-01-01T00:00:00Z,,,,wd:Q30
8351,uri,http://www.wikidata.org/entity/Q7301386,en,literal,Realty Income Corporation,http://www.w3.org/2001/XMLSchema#dateTime,literal,1969-01-01T00:00:00Z,en,literal,Realty Income Inc,wd:Q30
8352,uri,http://www.wikidata.org/entity/Q122828035,en,literal,Hussie Pass,,,,,,,wd:Q30
8353,uri,http://www.wikidata.org/entity/Q1138374,en,literal,St. John's University,http://www.w3.org/2001/XMLSchema#dateTime,literal,1870-01-01T00:00:00Z,en,literal,St. John's University,wd:Q30
8354,uri,http://www.wikidata.org/entity/Q16984466,en,literal,Black Mask Studios,http://www.w3.org/2001/XMLSchema#dateTime,literal,2012-01-01T00:00:00Z,,,,wd:Q30
8355,uri,http://www.wikidata.org/entity/Q7950833,en,literal,WIOQ,http://www.w3.org/2001/XMLSchema#dateTime,literal,1942-01-01T00:00:00Z,,,,wd:Q30
8356,uri,http://www.wikidata.org/entity/Q122850169,en,literal,Club Car Wash,,,,,,,wd:Q30
8357,uri,http://www.wikidata.org/entity/Q3120960,en,literal,WNET,http://www.w3.org/2001/XMLSchema#dateTime,literal,1948-01-01T00:00:00Z,,,,wd:Q30
8358,uri,http://www.wikidata.org/entity/Q7951448,en,literal,WJWZ,http://www.w3.org/2001/XMLSchema#dateTime,literal,1998-01-01T00:00:00Z,,,,wd:Q30
8359,uri,http://www.wikidata.org/entity/Q122852017,en,literal,Icon Parking,,,,,,,wd:Q30
8360,uri,http://www.wikidata.org/entity/Q122856721,en,literal,coen markets,,,,,,,wd:Q30
8361,uri,http://www.wikidata.org/entity/Q122859860,en,literal,Love Her Boobs,,,,,,,wd:Q30
8362,uri,http://www.wikidata.org/entity/Q1264404,en,literal,Duke Energy,http://www.w3.org/2001/XMLSchema#dateTime,literal,1997-01-01T00:00:00Z,,,,wd:Q30
8363,uri,http://www.wikidata.org/entity/Q7956678,en,literal,WUSC-FM,http://www.w3.org/2001/XMLSchema#dateTime,literal,1977-01-01T00:00:00Z,,,,wd:Q30
8364,uri,http://www.wikidata.org/entity/Q4839336,en,literal,Back on My Feet,http://www.w3.org/2001/XMLSchema#dateTime,literal,2007-07-03T00:00:00Z,,,,wd:Q30
8365,uri,http://www.wikidata.org/entity/Q122871552,en,literal,ArchAngel,,,,,,,wd:Q30
8366,uri,http://www.wikidata.org/entity/Q122872979,en,literal,My Pro Auto Glass,,,,,,,wd:Q30
8367,uri,http://www.wikidata.org/entity/Q122873141,en,literal,VERSONA,,,,,,,wd:Q30
8368,uri,http://www.wikidata.org/entity/Q122874947,en,literal,DP Diva,,,,,,,wd:Q30
8369,uri,http://www.wikidata.org/entity/Q122875463,en,literal,GotFilled,,,,,,,wd:Q30
8370,uri,http://www.wikidata.org/entity/Q885836,en,literal,Blue Origin,http://www.w3.org/2001/XMLSchema#dateTime,literal,2000-09-01T00:00:00Z,,,,wd:Q30
8371,uri,http://www.wikidata.org/entity/Q16986793,en,literal,Wanderu,http://www.w3.org/2001/XMLSchema#dateTime,literal,2012-01-01T00:00:00Z,,,,wd:Q30
8372,uri,http://www.wikidata.org/entity/Q7957562,en,literal,WXAV,http://www.w3.org/2001/XMLSchema#dateTime,literal,1977-01-01T00:00:00Z,,,,wd:Q30
8373,uri,http://www.wikidata.org/entity/Q4686419,en,literal,Advaxis,http://www.w3.org/2001/XMLSchema#dateTime,literal,2002-01-01T00:00:00Z,,,,wd:Q30
8374,uri,http://www.wikidata.org/entity/Q110062785,en,literal,New Hope Network,http://www.w3.org/2001/XMLSchema#dateTime,literal,1975-01-01T00:00:00Z,,,,wd:Q30
8375,uri,http://www.wikidata.org/entity/Q3067003,en,literal,"Farrar, Straus and Giroux",http://www.w3.org/2001/XMLSchema#dateTime,literal,1946-01-01T00:00:00Z,,,,wd:Q30
8376,uri,http://www.wikidata.org/entity/Q122899701,en,literal,Global Virtual Opportunities,,,,,,,wd:Q30
8377,uri,http://www.wikidata.org/entity/Q122901326,en,literal,Vertical Legacy,,,,,,,wd:Q30
8378,uri,http://www.wikidata.org/entity/Q113344745,en,literal,Blazing Group,http://www.w3.org/2001/XMLSchema#dateTime,literal,2022-01-01T00:00:00Z,,,,wd:Q30
8379,uri,http://www.wikidata.org/entity/Q5206232,en,literal,DTE Energy,http://www.w3.org/2001/XMLSchema#dateTime,literal,1995-01-01T00:00:00Z,,,,wd:Q30
8380,uri,http://www.wikidata.org/entity/Q122914589,en,literal,Macy's Backstage,,,,,,,wd:Q30
8381,uri,http://www.wikidata.org/entity/Q122918476,en,literal,Love Her Films,,,,,,,wd:Q30
8382,uri,http://www.wikidata.org/entity/Q122920100,en,literal,Premium Bukkake,,,,,,,wd:Q30
8383,uri,http://www.wikidata.org/entity/Q122925024,en,literal,Trish & Mary's Pub,,,,,,,wd:Q30
8384,uri,http://www.wikidata.org/entity/Q104664432,en,literal,King Bao,http://www.w3.org/2001/XMLSchema#dateTime,literal,2016-01-01T00:00:00Z,,,,wd:Q30
8385,uri,http://www.wikidata.org/entity/Q55283017,en,literal,Dilmer Games,http://www.w3.org/2001/XMLSchema#dateTime,literal,2016-01-01T00:00:00Z,,,,wd:Q30
8386,uri,http://www.wikidata.org/entity/Q122927802,en,literal,Evolved Fights,,,,,,,wd:Q30
8387,uri,http://www.wikidata.org/entity/Q6329745,en,literal,KGME,http://www.w3.org/2001/XMLSchema#dateTime,literal,1940-01-01T00:00:00Z,,,,wd:Q30
8388,uri,http://www.wikidata.org/entity/Q122928426,en,literal,Spizoo,,,,,,,wd:Q30
8389,uri,http://www.wikidata.org/entity/Q106581010,en,literal,Warchief Gaming,http://www.w3.org/2001/XMLSchema#dateTime,literal,2018-01-01T00:00:00Z,,,,wd:Q30
8390,uri,http://www.wikidata.org/entity/Q122947448,en,literal,Supreme Lending,,,,,,,wd:Q30
8391,uri,http://www.wikidata.org/entity/Q4856910,en,literal,Banner Bank,http://www.w3.org/2001/XMLSchema#dateTime,literal,1890-01-01T00:00:00Z,,,,wd:Q30
8392,uri,http://www.wikidata.org/entity/Q4850482,en,literal,Balducci's,http://www.w3.org/2001/XMLSchema#dateTime,literal,1916-01-01T00:00:00Z,,,,wd:Q30
8393,uri,http://www.wikidata.org/entity/Q16991914,en,literal,DogVacay,http://www.w3.org/2001/XMLSchema#dateTime,literal,2012-01-01T00:00:00Z,,,,wd:Q30
8394,uri,http://www.wikidata.org/entity/Q122953534,en,literal,Apple Original Films,,,,,,,wd:Q30
8395,uri,http://www.wikidata.org/entity/Q122955413,en,literal,Pet Paradise,,,,,,,wd:Q30
8396,uri,http://www.wikidata.org/entity/Q122955601,en,literal,JIM 'N NICK'S,,,,,,,wd:Q30
8397,uri,http://www.wikidata.org/entity/Q1502859,en,literal,Ramada,http://www.w3.org/2001/XMLSchema#dateTime,literal,1953-01-01T00:00:00Z,,,,wd:Q30
8398,uri,http://www.wikidata.org/entity/Q117765793,en,literal,Alpena Civic Theatre,http://www.w3.org/2001/XMLSchema#dateTime,literal,1956-01-01T00:00:00Z,,,,wd:Q30
8399,uri,http://www.wikidata.org/entity/Q2997531,en,literal,Cornell University Press,http://www.w3.org/2001/XMLSchema#dateTime,literal,1869-01-01T00:00:00Z,,,,wd:Q30
8400,uri,http://www.wikidata.org/entity/Q7879030,en,literal,Uline,http://www.w3.org/2001/XMLSchema#dateTime,literal,1980-01-01T00:00:00Z,,,,wd:Q30
8401,uri,http://www.wikidata.org/entity/Q122961074,en,literal,Link Media Outdoor,,,,,,,wd:Q30
8402,uri,http://www.wikidata.org/entity/Q122962938,en,literal,Mr Lucky Pov,,,,,,,wd:Q30
8403,uri,http://www.wikidata.org/entity/Q122965049,en,literal,Matrix Models,,,,,,,wd:Q30
8404,uri,http://www.wikidata.org/entity/Q122965249,en,literal,BJRaw,,,,,,,wd:Q30
8405,uri,http://www.wikidata.org/entity/Q4915389,en,literal,Biovista,http://www.w3.org/2001/XMLSchema#dateTime,literal,2005-01-01T00:00:00Z,,,,wd:Q30
8406,uri,http://www.wikidata.org/entity/Q6333223,en,literal,KLZX,http://www.w3.org/2001/XMLSchema#dateTime,literal,2000-01-01T00:00:00Z,,,,wd:Q30
8407,uri,http://www.wikidata.org/entity/Q122028056,en,literal,Üforia Sciences,http://www.w3.org/2001/XMLSchema#dateTime,literal,2017-01-01T00:00:00Z,,,,wd:Q30
8408,uri,http://www.wikidata.org/entity/Q122981295,en,literal,The 99 Store,,,,,,,wd:Q30
8409,uri,http://www.wikidata.org/entity/Q1852556,en,literal,Philip Morris International,http://www.w3.org/2001/XMLSchema#dateTime,literal,2008-01-01T00:00:00Z,,,,wd:Q30
8410,uri,http://www.wikidata.org/entity/Q83723,en,literal,A&E Networks,http://www.w3.org/2001/XMLSchema#dateTime,literal,1984-01-01T00:00:00Z,,,,wd:Q30
8411,uri,http://www.wikidata.org/entity/Q6509896,en,literal,LeapFrog Enterprises,http://www.w3.org/2001/XMLSchema#dateTime,literal,1994-01-01T00:00:00Z,,,,wd:Q30
8412,uri,http://www.wikidata.org/entity/Q123188576,en,literal,XL Parts,,,,,,,wd:Q30
8413,uri,http://www.wikidata.org/entity/Q496302,en,literal,Deere & Company,http://www.w3.org/2001/XMLSchema#dateTime,literal,1868-01-01T00:00:00Z,,,,wd:Q30
8414,uri,http://www.wikidata.org/entity/Q123013019,en,literal,Dirt Cheap,,,,,,,wd:Q30
8415,uri,http://www.wikidata.org/entity/Q123014014,en,literal,OriginPoint LLC,,,,,,,wd:Q30
8416,uri,http://www.wikidata.org/entity/Q123014118,en,literal,N-Hance,,,,,,,wd:Q30
8417,uri,http://www.wikidata.org/entity/Q123014288,en,literal,The Original Mattress Factory,,,,,,,wd:Q30
8418,uri,http://www.wikidata.org/entity/Q110186196,en,literal,Encore Wire,http://www.w3.org/2001/XMLSchema#dateTime,literal,1989-01-01T00:00:00Z,,,,wd:Q30
8419,uri,http://www.wikidata.org/entity/Q123019083,en,literal,INTERO,,,,,,,wd:Q30
8420,uri,http://www.wikidata.org/entity/Q35339,en,literal,WWE,http://www.w3.org/2001/XMLSchema#dateTime,literal,1952-01-01T00:00:00Z,,,,wd:Q30
8421,uri,http://www.wikidata.org/entity/Q6483430,en,literal,Lance Inc.,http://www.w3.org/2001/XMLSchema#dateTime,literal,1913-01-01T00:00:00Z,,,,wd:Q30
8422,uri,http://www.wikidata.org/entity/Q123022531,en,literal,BreWingZ,,,,,,,wd:Q30
8423,uri,http://www.wikidata.org/entity/Q123022671,en,literal,JuiceLand,,,,,,,wd:Q30
8424,uri,http://www.wikidata.org/entity/Q123026111,en,literal,HH&K,,,,,,,wd:Q30
8425,uri,http://www.wikidata.org/entity/Q123026212,en,literal,Bowles Rice,,,,,,,wd:Q30
8426,uri,http://www.wikidata.org/entity/Q123026480,en,literal,Goldberg Segalla,,,,,,,wd:Q30
8427,uri,http://www.wikidata.org/entity/Q123026514,en,literal,Pye-Barker Fire & Safety,,,,,,,wd:Q30
8428,uri,http://www.wikidata.org/entity/Q123029289,en,literal,LAZ Parking,,,,,,,wd:Q30
8429,uri,http://www.wikidata.org/entity/Q123029654,en,literal,Haynsworth Sinkler Boyd,,,,,,,wd:Q30
8430,uri,http://www.wikidata.org/entity/Q63980657,en,literal,El Dorado Cantina,http://www.w3.org/2001/XMLSchema#dateTime,literal,2014-01-01T00:00:00Z,,,,wd:Q30
8431,uri,http://www.wikidata.org/entity/Q123029835,en,literal,Max Muscle Nutrition,,,,,,,wd:Q30
8432,uri,http://www.wikidata.org/entity/Q123034933,en,literal,Denver Mattress Company,,,,,,,wd:Q30
8433,uri,http://www.wikidata.org/entity/Q123038872,en,literal,Shop To Earn,,,,,,,wd:Q30
8434,uri,http://www.wikidata.org/entity/Q117349307,en,literal,SolidCold Corporation,http://www.w3.org/2001/XMLSchema#dateTime,literal,2005-01-01T00:00:00Z,,,,wd:Q30
8435,uri,http://www.wikidata.org/entity/Q3191354,en,literal,KENS,http://www.w3.org/2001/XMLSchema#dateTime,literal,1950-01-01T00:00:00Z,,,,wd:Q30
8436,uri,http://www.wikidata.org/entity/Q479167,en,literal,Steelcase,http://www.w3.org/2001/XMLSchema#dateTime,literal,1912-01-01T00:00:00Z,,,,wd:Q30
8437,uri,http://www.wikidata.org/entity/Q122462764,en,literal,LINE-X,,,,,,,wd:Q30
8438,uri,http://www.wikidata.org/entity/Q7341049,en,literal,Robbins Brothers,http://www.w3.org/2001/XMLSchema#dateTime,literal,1921-01-01T00:00:00Z,,,,wd:Q30
8439,uri,http://www.wikidata.org/entity/Q5444235,en,literal,Ferguson Enterprises,http://www.w3.org/2001/XMLSchema#dateTime,literal,1953-01-01T00:00:00Z,,,,wd:Q30
8440,uri,http://www.wikidata.org/entity/Q1786078,en,literal,Loyola Marymount University,http://www.w3.org/2001/XMLSchema#dateTime,literal,1865-01-01T00:00:00Z,,,,wd:Q30
8441,uri,http://www.wikidata.org/entity/Q5331211,en,literal,Eat'n Park,http://www.w3.org/2001/XMLSchema#dateTime,literal,1949-01-01T00:00:00Z,,,,wd:Q30
8442,uri,http://www.wikidata.org/entity/Q5268151,en,literal,Dewey's Bakery,http://www.w3.org/2001/XMLSchema#dateTime,literal,1930-01-01T00:00:00Z,,,,wd:Q30
8443,uri,http://www.wikidata.org/entity/Q42791336,en,literal,"The Pragmatic Programmer, LLC",http://www.w3.org/2001/XMLSchema#dateTime,literal,1999-07-01T00:00:00Z,,,,wd:Q30
8444,uri,http://www.wikidata.org/entity/Q123110131,en,literal,Experiment Publishing,,,,,,,wd:Q30
8445,uri,http://www.wikidata.org/entity/Q123110165,en,literal,Independent Publishers Caucus,,,,,,,wd:Q30
8446,uri,http://www.wikidata.org/entity/Q119982718,en,literal,Body Details,http://www.w3.org/2001/XMLSchema#dateTime,literal,2006-01-01T00:00:00Z,,,,wd:Q30
8447,uri,http://www.wikidata.org/entity/Q123118215,en,literal,Not a Sailor Studios,,,,,,,wd:Q30
8448,uri,http://www.wikidata.org/entity/Q7948322,en,literal,WDCV-FM,http://www.w3.org/2001/XMLSchema#dateTime,literal,1962-01-01T00:00:00Z,,,,wd:Q30
8449,uri,http://www.wikidata.org/entity/Q7138024,en,literal,Park Slope Food Coop,http://www.w3.org/2001/XMLSchema#dateTime,literal,1973-01-01T00:00:00Z,,,,wd:Q30
8450,uri,http://www.wikidata.org/entity/Q123124491,en,literal,Katsu Entertainment,,,,,,,wd:Q30
8451,uri,http://www.wikidata.org/entity/Q61779894,en,literal,Gilley's Saloon,http://www.w3.org/2001/XMLSchema#dateTime,literal,1999-01-01T00:00:00Z,,,,wd:Q30
8452,uri,http://www.wikidata.org/entity/Q7953438,en,literal,WNIT,http://www.w3.org/2001/XMLSchema#dateTime,literal,1974-01-01T00:00:00Z,,,,wd:Q30
8453,uri,http://www.wikidata.org/entity/Q193727,en,literal,Johns Hopkins University,http://www.w3.org/2001/XMLSchema#dateTime,literal,1876-01-01T00:00:00Z,en,literal,Johns Hopkins University,wd:Q30
8454,uri,http://www.wikidata.org/entity/Q1143685,en,literal,Cumberland Farms,http://www.w3.org/2001/XMLSchema#dateTime,literal,1938-01-01T00:00:00Z,,,,wd:Q30
8455,uri,http://www.wikidata.org/entity/Q7616390,en,literal,Stifel,http://www.w3.org/2001/XMLSchema#dateTime,literal,1890-01-01T00:00:00Z,,,,wd:Q30
8456,uri,http://www.wikidata.org/entity/Q1138914,en,literal,OkCupid,http://www.w3.org/2001/XMLSchema#dateTime,literal,2004-03-05T00:00:00Z,,,,wd:Q30
8457,uri,http://www.wikidata.org/entity/Q123150776,en,literal,Oakflower Brewing,,,,,,,wd:Q30
8458,uri,http://www.wikidata.org/entity/Q408095,en,literal,WKYC,http://www.w3.org/2001/XMLSchema#dateTime,literal,1948-01-01T00:00:00Z,,,,wd:Q30
8459,uri,http://www.wikidata.org/entity/Q5675865,en,literal,Milkweed Editions,http://www.w3.org/2001/XMLSchema#dateTime,literal,1979-01-01T00:00:00Z,,,,wd:Q30
8460,uri,http://www.wikidata.org/entity/Q5205728,en,literal,DNA Lounge,http://www.w3.org/2001/XMLSchema#dateTime,literal,1985-01-01T00:00:00Z,,,,wd:Q30
8461,uri,http://www.wikidata.org/entity/Q4955680,en,literal,Braille Institute of America,http://www.w3.org/2001/XMLSchema#dateTime,literal,1919-01-01T00:00:00Z,,,,wd:Q30
8462,uri,http://www.wikidata.org/entity/Q6336720,en,literal,KRHW,http://www.w3.org/2001/XMLSchema#dateTime,literal,1966-01-01T00:00:00Z,,,,wd:Q30
8463,uri,http://www.wikidata.org/entity/Q117202879,en,literal,Grokability,http://www.w3.org/2001/XMLSchema#dateTime,literal,2015-06-05T00:00:00Z,,,,wd:Q30
8464,uri,http://www.wikidata.org/entity/Q7439200,en,literal,Scripps Health,http://www.w3.org/2001/XMLSchema#dateTime,literal,1924-01-01T00:00:00Z,,,,wd:Q30
8465,uri,http://www.wikidata.org/entity/Q3499921,en,literal,National Press Photographers Association,http://www.w3.org/2001/XMLSchema#dateTime,literal,1947-01-01T00:00:00Z,,,,wd:Q30
8466,uri,http://www.wikidata.org/entity/Q7615662,en,literal,Steward Health Care System,http://www.w3.org/2001/XMLSchema#dateTime,literal,2010-01-01T00:00:00Z,,,,wd:Q30
8467,uri,http://www.wikidata.org/entity/Q2386434,en,literal,Taylor Guitars,http://www.w3.org/2001/XMLSchema#dateTime,literal,1974-01-01T00:00:00Z,,,,wd:Q30
8468,uri,http://www.wikidata.org/entity/Q123178488,en,literal,Shani Wigs,,,,,,,wd:Q30
8469,uri,http://www.wikidata.org/entity/Q123180489,en,literal,Shiny Dolphin Games,,,,,,,wd:Q30
8470,uri,http://www.wikidata.org/entity/Q123181340,en,literal,Hooded Horse,,,,,,,wd:Q30
8471,uri,http://www.wikidata.org/entity/Q107986107,en,literal,Whitethorn Games,http://www.w3.org/2001/XMLSchema#dateTime,literal,2016-01-01T00:00:00Z,,,,wd:Q30
8472,uri,http://www.wikidata.org/entity/Q10589790,en,literal,Mountain Safety Research,http://www.w3.org/2001/XMLSchema#dateTime,literal,1969-01-01T00:00:00Z,,,,wd:Q30
8473,uri,http://www.wikidata.org/entity/Q76157584,en,literal,Uva Bar & Cafe,,,,,,,wd:Q30
8474,uri,http://www.wikidata.org/entity/Q19903572,en,literal,Prince's Hot Chicken Shack,http://www.w3.org/2001/XMLSchema#dateTime,literal,1945-01-01T00:00:00Z,,,,wd:Q30
8475,uri,http://www.wikidata.org/entity/Q123197655,en,literal,Steel Perlot,,,,,,,wd:Q30
8476,uri,http://www.wikidata.org/entity/Q5307714,en,literal,Faegre Drinker,http://www.w3.org/2001/XMLSchema#dateTime,literal,1849-01-01T00:00:00Z,,,,wd:Q30
8477,uri,http://www.wikidata.org/entity/Q13416600,en,literal,North Texas Tollway Authority,http://www.w3.org/2001/XMLSchema#dateTime,literal,1997-01-01T00:00:00Z,,,,wd:Q30
8478,uri,http://www.wikidata.org/entity/Q17089583,en,literal,Wedidit,http://www.w3.org/2001/XMLSchema#dateTime,literal,2012-01-01T00:00:00Z,,,,wd:Q30
8479,uri,http://www.wikidata.org/entity/Q22666946,en,literal,Passaggio Wines,http://www.w3.org/2001/XMLSchema#dateTime,literal,2007-01-01T00:00:00Z,,,,wd:Q30
8480,uri,http://www.wikidata.org/entity/Q117222612,en,literal,Nick The Greek,http://www.w3.org/2001/XMLSchema#dateTime,literal,2014-02-01T00:00:00Z,,,,wd:Q30
8481,uri,http://www.wikidata.org/entity/Q6341000,en,literal,KWYL,http://www.w3.org/2001/XMLSchema#dateTime,literal,1966-01-01T00:00:00Z,,,,wd:Q30
8482,uri,http://www.wikidata.org/entity/Q768773,en,literal,MSCI,http://www.w3.org/2001/XMLSchema#dateTime,literal,1969-01-01T00:00:00Z,,,,wd:Q30
8483,uri,http://www.wikidata.org/entity/Q4759491,en,literal,Andronico's,http://www.w3.org/2001/XMLSchema#dateTime,literal,1929-01-01T00:00:00Z,,,,wd:Q30
8484,uri,http://www.wikidata.org/entity/Q18205509,en,literal,Beyond Meat,http://www.w3.org/2001/XMLSchema#dateTime,literal,2009-01-01T00:00:00Z,en,literal,Beyond Meat Inc.,wd:Q30
8485,uri,http://www.wikidata.org/entity/Q2720654,en,literal,Kings Dominion,,,,,,,wd:Q30
8486,uri,http://www.wikidata.org/entity/Q123235595,en,literal,Eat Proteins,,,,,,,wd:Q30
8487,uri,http://www.wikidata.org/entity/Q123237913,en,literal,The Sol Studio,,,,,,,wd:Q30
8488,uri,http://www.wikidata.org/entity/Q123238330,en,literal,X Gallery,,,,,,,wd:Q30
8489,uri,http://www.wikidata.org/entity/Q7947366,en,literal,WBPM,http://www.w3.org/2001/XMLSchema#dateTime,literal,1999-01-01T00:00:00Z,,,,wd:Q30
8490,uri,http://www.wikidata.org/entity/Q3106643,en,literal,Gilt Groupe,http://www.w3.org/2001/XMLSchema#dateTime,literal,2007-01-01T00:00:00Z,,,,wd:Q30
8491,uri,http://www.wikidata.org/entity/Q7947537,en,literal,WHGV,http://www.w3.org/2001/XMLSchema#dateTime,literal,1999-01-01T00:00:00Z,,,,wd:Q30
8492,uri,http://www.wikidata.org/entity/Q124060486,en,literal,CleanSpark,http://www.w3.org/2001/XMLSchema#dateTime,literal,2014-01-01T00:00:00Z,,,,wd:Q30
8493,uri,http://www.wikidata.org/entity/Q7156870,en,literal,Payoneer,http://www.w3.org/2001/XMLSchema#dateTime,literal,2005-01-01T00:00:00Z,,,,wd:Q30
8494,uri,http://www.wikidata.org/entity/Q117461845,en,literal,TowneBank,http://www.w3.org/2001/XMLSchema#dateTime,literal,1999-01-01T00:00:00Z,,,,wd:Q30
8495,uri,http://www.wikidata.org/entity/Q19599368,en,literal,Adafruit Industries,http://www.w3.org/2001/XMLSchema#dateTime,literal,2005-01-01T00:00:00Z,,,,wd:Q30
8496,uri,http://www.wikidata.org/entity/Q123252511,en,literal,Excision BioTherapeutics,,,,,,,wd:Q30
8497,uri,http://www.wikidata.org/entity/Q1319610,en,literal,Lifetime,http://www.w3.org/2001/XMLSchema#dateTime,literal,1984-02-01T00:00:00Z,,,,wd:Q30
8498,uri,http://www.wikidata.org/entity/Q7949389,en,literal,WFMF,http://www.w3.org/2001/XMLSchema#dateTime,literal,1941-01-01T00:00:00Z,,,,wd:Q30
8499,uri,http://www.wikidata.org/entity/Q123269534,en,literal,Kwik Star,,,,,,,wd:Q30
8500,uri,http://www.wikidata.org/entity/Q156391,en,literal,Steinway & Sons,http://www.w3.org/2001/XMLSchema#dateTime,literal,1853-03-05T00:00:00Z,,,,wd:Q30
8501,uri,http://www.wikidata.org/entity/Q35476,en,literal,AT&T,http://www.w3.org/2001/XMLSchema#dateTime,literal,1983-10-05T00:00:00Z,,,,wd:Q30
8502,uri,http://www.wikidata.org/entity/Q6332474,en,literal,KLCI,http://www.w3.org/2001/XMLSchema#dateTime,literal,1974-01-01T00:00:00Z,,,,wd:Q30
8503,uri,http://www.wikidata.org/entity/Q5451274,en,literal,FireEye,http://www.w3.org/2001/XMLSchema#dateTime,literal,2004-02-01T00:00:00Z,,,,wd:Q30
8504,uri,http://www.wikidata.org/entity/Q7954708,en,literal,WQLT-FM,http://www.w3.org/2001/XMLSchema#dateTime,literal,1962-01-01T00:00:00Z,,,,wd:Q30
8505,uri,http://www.wikidata.org/entity/Q7954903,en,literal,WRBT,http://www.w3.org/2001/XMLSchema#dateTime,literal,1962-01-01T00:00:00Z,,,,wd:Q30
