,businessLabel.xml:lang,businessLabel.type,businessLabel.value,country.type,country.value,industries.type,industries.value,ceos.type,ceos.value,chairs.type,chairs.value,hqs.type,hqs.value,groups.type,groups.value,country
5486,en,literal,Patel Brothers,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q391077,literal,,wd:Q30
5487,en,literal,IEEE Computer Society,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q61,literal,,wd:Q30
5488,en,literal,KVAY,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
5489,en,literal,Dentsply Sirona,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q12128,literal,,literal,,literal,http://www.wikidata.org/entity/Q821105,literal,"http://www.wikidata.org/entity/Q242345, http://www.wikidata.org/entity/Q507306",wd:Q30
5490,en,literal,Full Circle Brewing Co.,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q4899370,literal,,literal,,literal,http://www.wikidata.org/entity/Q43301,literal,,wd:Q30
5491,en,literal,Fulton Bank,uri,http://www.wikidata.org/entity/Q30,literal,"http://www.wikidata.org/entity/Q1416657, http://www.wikidata.org/entity/Q837171, http://www.wikidata.org/entity/Q806718",literal,,literal,,literal,http://www.wikidata.org/entity/Q320514,literal,,wd:Q30
5492,en,literal,Ponderosa Steakhouse,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,"http://www.wikidata.org/entity/Q913209, http://www.wikidata.org/entity/Q34739",literal,,wd:Q30
5493,en,literal,Contec HealthCare,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1456,literal,,wd:Q30
5494,en,literal,KKUU,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
5495,en,literal,Navy Federal Credit Union,uri,http://www.wikidata.org/entity/Q30,literal,"http://www.wikidata.org/entity/Q1416657, http://www.wikidata.org/entity/Q837171, http://www.wikidata.org/entity/Q806718",literal,,literal,,literal,http://www.wikidata.org/entity/Q1002926,literal,,wd:Q30
5496,en,literal,Wells Fargo,uri,http://www.wikidata.org/entity/Q30,literal,"http://www.wikidata.org/entity/Q1416657, http://www.wikidata.org/entity/Q837171, http://www.wikidata.org/entity/Q806718",literal,http://www.wikidata.org/entity/Q18386868,literal,,literal,http://www.wikidata.org/entity/Q62,literal,http://www.wikidata.org/entity/Q242345,wd:Q30
5497,en,literal,Joathrent Studios,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,http://www.wikidata.org/entity/Q984599,literal,,wd:Q30
5498,en,literal,The Canyon Villa A Luxurious & Intimate Inn,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
5499,en,literal,Prosperity Bancshares,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q806718,literal,,literal,,literal,http://www.wikidata.org/entity/Q16555,literal,,wd:Q30
5500,en,literal,CNN-News18,uri,http://www.wikidata.org/entity/Q668,literal,http://www.wikidata.org/entity/Q11030,literal,,literal,,literal,http://www.wikidata.org/entity/Q278204,literal,,wd:Q30
5501,en,literal,Foodland Hawaii,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q18094,literal,,wd:Q30
5502,en,literal,Rogers Corporation,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,"http://www.wikidata.org/entity/Q2572436, http://www.wikidata.org/entity/Q1898521",literal,,wd:Q30
5503,en,literal,Rosamund Felsen Gallery,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
5504,en,literal,BrainPop,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q60,literal,,wd:Q30
5505,en,literal,KCEP,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q23768,literal,,wd:Q30
5506,en,literal,Siva Power,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q16553,literal,,wd:Q30
5507,en,literal,KHNS,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
5508,en,literal,Gaia,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q60061622,literal,,literal,,literal,http://www.wikidata.org/entity/Q994478,literal,http://www.wikidata.org/entity/Q1969854,wd:Q30
5509,en,literal,WIKD-LP,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
5510,en,literal,Association for Educational Communications and Technology,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,"http://www.wikidata.org/entity/Q490385, http://www.wikidata.org/entity/Q61",literal,,wd:Q30
5511,en,literal,United Technologies Corporation,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q219577,literal,,literal,,literal,http://www.wikidata.org/entity/Q33486,literal,"http://www.wikidata.org/entity/Q180816, http://www.wikidata.org/entity/Q242345",wd:Q30
5512,en,literal,Insomniac Games,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,http://www.wikidata.org/entity/Q39561,literal,,wd:Q30
5513,en,literal,IGI Global,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q868666,literal,,wd:Q30
5514,en,literal,Everest College,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
5515,en,literal,Stratolaunch Systems,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q936518,literal,,literal,,literal,"http://www.wikidata.org/entity/Q29364, http://www.wikidata.org/entity/Q5083",literal,,wd:Q30
5516,en,literal,WTXF-TV,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1345,literal,,wd:Q30
5517,en,literal,Carnegie Deli,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
5518,en,literal,PowerFlex,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
5519,en,literal,Enchanted Lion Books,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q3972943,literal,,literal,,literal,http://www.wikidata.org/entity/Q18419,literal,,wd:Q30
5520,en,literal,WDVM-TV,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q755559,literal,,wd:Q30
5521,en,literal,WMGA,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
5522,en,literal,Martin's,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
5523,en,literal,Rough House Pictures,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
5524,en,literal,Metro by T-Mobile,uri,http://www.wikidata.org/entity/Q30,literal,"http://www.wikidata.org/entity/Q56598901, http://www.wikidata.org/entity/Q25245117",literal,,literal,,literal,http://www.wikidata.org/entity/Q128375,literal,,wd:Q30
5525,en,literal,The Loft Restaurant,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
5526,en,literal,Sirlin Games,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,http://www.wikidata.org/entity/Q499178,literal,,wd:Q30
5527,en,literal,Taco Gringo,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q81799,literal,,literal,,literal,,literal,,wd:Q30
5528,en,literal,WUTK-FM,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
5529,en,literal,Las Cruces Channel,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
5530,en,literal,PornoTube,uri,http://www.wikidata.org/entity/Q30,literal,"http://www.wikidata.org/entity/Q4373046, http://www.wikidata.org/entity/Q837322",literal,,literal,,literal,,literal,,wd:Q30
5531,en,literal,WDMX,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
5532,en,literal,Genesis Restaurant,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
5533,en,literal,Walt Disney Imagineering,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q11023,literal,,literal,,literal,http://www.wikidata.org/entity/Q485716,literal,,wd:Q30
5534,en,literal,Aethon Collective,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,,literal,,wd:Q30
5535,en,literal,WPEN,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
5536,en,literal,UK Sports Network,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q49241,literal,,wd:Q30
5537,en,literal,WEJZ,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
5538,en,literal,KHYI,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
5539,en,literal,WQRB,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
5540,en,literal,WNIR,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
5541,en,literal,Palo Alto Networks,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q97466080,literal,http://www.wikidata.org/entity/Q7034852,literal,,literal,http://www.wikidata.org/entity/Q159260,literal,http://www.wikidata.org/entity/Q921581,wd:Q30
5542,en,literal,Boston College,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q990957,literal,,wd:Q30
5543,en,literal,Stripe,uri,http://www.wikidata.org/entity/Q30,literal,"http://www.wikidata.org/entity/Q97466005, http://www.wikidata.org/entity/Q837171",literal,http://www.wikidata.org/entity/Q7146257,literal,,literal,http://www.wikidata.org/entity/Q62,literal,,wd:Q30
5544,en,literal,Complex,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q60,literal,,wd:Q30
5545,en,literal,Groundworks,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q1501619,literal,,literal,,literal,http://www.wikidata.org/entity/Q49259,literal,,wd:Q30
5546,en,literal,Zulily,uri,http://www.wikidata.org/entity/Q30,literal,"http://www.wikidata.org/entity/Q484847, http://www.wikidata.org/entity/Q126793",literal,,literal,,literal,http://www.wikidata.org/entity/Q5083,literal,,wd:Q30
5547,en,literal,Commonwealth Edison,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1297,literal,,wd:Q30
5548,en,literal,DressBarn,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,,literal,,wd:Q30
5549,en,literal,Fox Soccer Plus,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q16555,literal,,wd:Q30
5550,en,literal,Old Stoney Ledge,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
5551,en,literal,Emeritus Vineyards,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
5552,en,literal,Jabil,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q11650,literal,,literal,,literal,http://www.wikidata.org/entity/Q49236,literal,http://www.wikidata.org/entity/Q242345,wd:Q30
5553,en,literal,Big Ten Network,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1297,literal,,wd:Q30
5554,en,literal,Stadium,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1297,literal,,wd:Q30
5555,en,literal,Yankee Candle Company,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q868404,literal,,literal,,literal,http://www.wikidata.org/entity/Q2680543,literal,,wd:Q30
5556,en,literal,Matternet,uri,http://www.wikidata.org/entity/Q30,literal,,literal,http://www.wikidata.org/entity/Q23670498,literal,,literal,http://www.wikidata.org/entity/Q74195,literal,,wd:Q30
5557,en,literal,856 Entertainment,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q10851752,literal,,literal,,literal,,literal,,wd:Q30
5558,en,literal,Harmonix Music Systems,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,http://www.wikidata.org/entity/Q49111,literal,,wd:Q30
5559,en,literal,Biggby Coffee,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q28237,literal,,wd:Q30
5560,en,literal,Georgia Southern University,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
5561,en,literal,Lightspeed Aviation,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q2518512,literal,,literal,,literal,http://www.wikidata.org/entity/Q983805,literal,,wd:Q30
5562,en,literal,Video School,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
5563,en,literal,KQED,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q11033,literal,,literal,,literal,http://www.wikidata.org/entity/Q62,literal,,wd:Q30
5564,en,literal,WFFT-TV,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q49268,literal,,wd:Q30
5565,en,literal,Ashby Brewing Company,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
5566,en,literal,Open Access Pub,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q3460245,literal,,wd:Q30
5567,en,literal,Hormel,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q627371,literal,,literal,,literal,http://www.wikidata.org/entity/Q780944,literal,http://www.wikidata.org/entity/Q242345,wd:Q30
5568,en,literal,Blueseed,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q208459,literal,,wd:Q30
5569,en,literal,"Sturm, Ruger & Co.",uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q392933,literal,,literal,,literal,http://www.wikidata.org/entity/Q7570941,literal,,wd:Q30
5570,en,literal,WFRE,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
5571,en,literal,Tello mobile,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
5572,en,literal,Avid Technology,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q3966,literal,,literal,,literal,http://www.wikidata.org/entity/Q995255,literal,,wd:Q30
5573,en,literal,Dough Zone,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
5574,en,literal,SomaSim,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
5575,en,literal,Arkansas State University,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q673105,wd:Q30
5576,en,literal,Mach 37,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1373962,literal,,wd:Q30
5577,en,literal,Dooney & Bourke,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q54217,literal,,wd:Q30
5578,en,literal,Barnes & Noble Asheville Mall,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
5579,en,literal,EQ Office,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1297,literal,,wd:Q30
5580,en,literal,KIRO-FM,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
5581,en,literal,WCST-FM,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
5582,en,literal,WRTS,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
5583,en,literal,SAGE Publishing,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q208447,literal,,wd:Q30
5584,en,literal,American Deli,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
5585,en,literal,Codecademy,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q60,literal,,wd:Q30
5586,en,literal,McNally Jackson,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q11299,literal,,wd:Q30
5587,en,literal,KAIL,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q43301,literal,,wd:Q30
5588,en,literal,Kaggle,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q2374463,literal,http://www.wikidata.org/entity/Q4772605,literal,http://www.wikidata.org/entity/Q93014,literal,http://www.wikidata.org/entity/Q62,literal,,wd:Q30
5589,en,literal,Genesee Scientific,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q7108,literal,,literal,,literal,http://www.wikidata.org/entity/Q16552,literal,,wd:Q30
5590,en,literal,KMOT,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
5591,en,literal,"Little, Brown and Company",uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q60,literal,,wd:Q30
5592,en,literal,Erickson Living,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
5593,en,literal,Browning Arms Company,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q129992,literal,,wd:Q30
