,business.type,business.value,businessLabel.xml:lang,businessLabel.type,businessLabel.value,origindate.datatype,origindate.type,origindate.value,country.type,country.value,industries.type,industries.value,ceos.type,ceos.value,chairs.type,chairs.value,hqs.type,hqs.value,groups.type,groups.value,employees.datatype,employees.type,employees.value,officialname.xml:lang,officialname.type,officialname.value,profit.datatype,profit.type,profit.value,assets.datatype,assets.type,assets.value,equity.datatype,equity.type,equity.value,markcap.datatype,markcap.type,markcap.value,country
1241,uri,http://www.wikidata.org/entity/Q4789651,en,literal,Argon 18,http://www.w3.org/2001/XMLSchema#dateTime,literal,1989-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q340,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1242,uri,http://www.wikidata.org/entity/Q3327646,en,literal,MultiMondes,http://www.w3.org/2001/XMLSchema#dateTime,literal,1988-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q340,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1243,uri,http://www.wikidata.org/entity/Q429274,en,literal,Canadian Automobile Association,http://www.w3.org/2001/XMLSchema#dateTime,literal,1904-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1244,uri,http://www.wikidata.org/entity/Q1912147,en,literal,CKBC-FM,http://www.w3.org/2001/XMLSchema#dateTime,literal,1955-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1245,uri,http://www.wikidata.org/entity/Q120489730,,literal,Q120489730,http://www.w3.org/2001/XMLSchema#dateTime,literal,1935-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1246,uri,http://www.wikidata.org/entity/Q5009113,en,literal,CBK-FM,http://www.w3.org/2001/XMLSchema#dateTime,literal,1977-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1247,uri,http://www.wikidata.org/entity/Q3488029,en,literal,Société de transport de Laval,http://www.w3.org/2001/XMLSchema#dateTime,literal,1984-12-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,http://www.wikidata.org/entity/Q178512,literal,,literal,,literal,http://www.wikidata.org/entity/Q141810,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1248,uri,http://www.wikidata.org/entity/Q7895153,en,literal,University of Calgary Press,,,,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q36312,literal,http://www.wikidata.org/entity/Q1067471,,,,,,,,,,,,,,,,,,,wd:Q16
1249,uri,http://www.wikidata.org/entity/Q5012249,en,literal,CJXK-FM,http://www.w3.org/2001/XMLSchema#dateTime,literal,1979-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1250,uri,http://www.wikidata.org/entity/Q7702453,en,literal,Teriyaki Experience,http://www.w3.org/2001/XMLSchema#dateTime,literal,1986-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q424984,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1251,uri,http://www.wikidata.org/entity/Q16664423,,literal,Q16664423,http://www.w3.org/2001/XMLSchema#dateTime,literal,2013-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1252,uri,http://www.wikidata.org/entity/Q845257,en,literal,Winners,http://www.w3.org/2001/XMLSchema#dateTime,literal,1982-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q50816,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1253,uri,http://www.wikidata.org/entity/Q5012193,en,literal,CJRY-FM,http://www.w3.org/2001/XMLSchema#dateTime,literal,2004-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1254,uri,http://www.wikidata.org/entity/Q1032210,en,literal,Canadian Mathematical Society,http://www.w3.org/2001/XMLSchema#dateTime,literal,1945-06-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1930,literal,,,,,en,literal,Canadian Mathematical Congress,,,,,,,,,,,,,wd:Q16
1255,uri,http://www.wikidata.org/entity/Q5012468,en,literal,CKNX-FM,http://www.w3.org/2001/XMLSchema#dateTime,literal,1977-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1256,uri,http://www.wikidata.org/entity/Q6041620,en,literal,PressReader Inc.,,,,uri,http://www.wikidata.org/entity/Q16,literal,"http://www.wikidata.org/entity/Q11030, http://www.wikidata.org/entity/Q880371",literal,,literal,,literal,http://www.wikidata.org/entity/Q236837,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1257,uri,http://www.wikidata.org/entity/Q5011291,en,literal,CHQR,http://www.w3.org/2001/XMLSchema#dateTime,literal,1964-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1258,uri,http://www.wikidata.org/entity/Q912476,en,literal,Québecor,http://www.w3.org/2001/XMLSchema#dateTime,literal,1950-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,http://www.wikidata.org/entity/Q11033,literal,,literal,,literal,http://www.wikidata.org/entity/Q340,literal,,,,,fr,literal,Québecor,,,,,,,,,,,,,wd:Q16
1259,uri,http://www.wikidata.org/entity/Q5012225,en,literal,CJUC-FM,http://www.w3.org/2001/XMLSchema#dateTime,literal,2003-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1260,uri,http://www.wikidata.org/entity/Q1023460,en,literal,CFCY-FM,http://www.w3.org/2001/XMLSchema#dateTime,literal,1924-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1261,uri,http://www.wikidata.org/entity/Q33437793,en,literal,Steel Crate Games,http://www.w3.org/2001/XMLSchema#dateTime,literal,2014-01-23T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,http://www.wikidata.org/entity/Q1930,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,4,,,,,,,,,,,,,,,,wd:Q16
1262,uri,http://www.wikidata.org/entity/Q7158483,en,literal,Peavey Mart,,,,uri,http://www.wikidata.org/entity/Q16,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1263,uri,http://www.wikidata.org/entity/Q5011967,en,literal,CIZL-FM,http://www.w3.org/2001/XMLSchema#dateTime,literal,1982-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1264,uri,http://www.wikidata.org/entity/Q7849632,en,literal,Tshiuetin Rail Transportation,http://www.w3.org/2001/XMLSchema#dateTime,literal,2004-09-28T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q141693,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1265,uri,http://www.wikidata.org/entity/Q3094958,en,literal,GameTV,http://www.w3.org/2001/XMLSchema#dateTime,literal,2005-11-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q172,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1266,uri,http://www.wikidata.org/entity/Q30283010,en,literal,Medicago (Canada),http://www.w3.org/2001/XMLSchema#dateTime,literal,1999-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,http://www.wikidata.org/entity/Q507443,literal,,literal,,literal,http://www.wikidata.org/entity/Q2145,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1267,uri,http://www.wikidata.org/entity/Q5584094,en,literal,Goose Lane Editions,http://www.w3.org/2001/XMLSchema#dateTime,literal,1954-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q2138,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1268,uri,http://www.wikidata.org/entity/Q61699211,en,literal,TinyMob Games,http://www.w3.org/2001/XMLSchema#dateTime,literal,2013-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,http://www.wikidata.org/entity/Q2132,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1269,uri,http://www.wikidata.org/entity/Q6805157,en,literal,Medavie Blue Cross,http://www.w3.org/2001/XMLSchema#dateTime,literal,1943-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,"http://www.wikidata.org/entity/Q626608, http://www.wikidata.org/entity/Q334911",literal,,literal,,literal,http://www.wikidata.org/entity/Q457334,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1270,uri,http://www.wikidata.org/entity/Q7616915,en,literal,Stikeman Elliott,http://www.w3.org/2001/XMLSchema#dateTime,literal,1952-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1271,uri,http://www.wikidata.org/entity/Q3579412,en,literal,Liber,,,,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1272,uri,http://www.wikidata.org/entity/Q101486827,en,literal,qub radio,http://www.w3.org/2001/XMLSchema#dateTime,literal,2018-10-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1273,uri,http://www.wikidata.org/entity/Q5010759,en,literal,CFPL-DT,http://www.w3.org/2001/XMLSchema#dateTime,literal,1953-11-28T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q92561,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1274,uri,http://www.wikidata.org/entity/Q58039052,en,literal,University of Alberta Library,,,,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q640694,,,,,,,,,,,,,,,,,,,wd:Q16
1275,uri,http://www.wikidata.org/entity/Q7896496,en,literal,University of Toronto Press,http://www.w3.org/2001/XMLSchema#dateTime,literal,1901-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q172,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1276,uri,http://www.wikidata.org/entity/Q5307712,en,literal,Drinkbox Studios,http://www.w3.org/2001/XMLSchema#dateTime,literal,2008-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,http://www.wikidata.org/entity/Q172,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1277,uri,http://www.wikidata.org/entity/Q5012050,en,literal,CJEG-FM,http://www.w3.org/2001/XMLSchema#dateTime,literal,2006-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1278,uri,http://www.wikidata.org/entity/Q116793159,,literal,Q116793159,http://www.w3.org/2001/XMLSchema#dateTime,literal,1995-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q2135,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1279,uri,http://www.wikidata.org/entity/Q110089858,en,literal,Inflexion Games,,uri,http://www.wikidata.org/.well-known/genid/18d7525ab1b33eb2bb548d4273bada73,uri,http://www.wikidata.org/entity/Q16,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,http://www.wikidata.org/entity/Q2096,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1280,uri,http://www.wikidata.org/entity/Q112663616,en,literal,Oxio,http://www.w3.org/2001/XMLSchema#dateTime,literal,2017-09-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,http://www.wikidata.org/entity/Q112663906,literal,,literal,http://www.wikidata.org/entity/Q2145,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1281,uri,http://www.wikidata.org/entity/Q3548078,en,literal,Ultramar,http://www.w3.org/2001/XMLSchema#dateTime,literal,1961-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q36312,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1282,uri,http://www.wikidata.org/entity/Q17110188,en,literal,Mt. Begbie Brewing Company,http://www.w3.org/2001/XMLSchema#dateTime,literal,1996-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1893229,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1283,uri,http://www.wikidata.org/entity/Q5011919,en,literal,CITS-DT,http://www.w3.org/2001/XMLSchema#dateTime,literal,1999-10-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q133116,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1284,uri,http://www.wikidata.org/entity/Q1183935,en,literal,Teletoon,http://www.w3.org/2001/XMLSchema#dateTime,literal,1997-10-17T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q172,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1285,uri,http://www.wikidata.org/entity/Q58693886,en,literal,Side Effects Software,http://www.w3.org/2001/XMLSchema#dateTime,literal,1987-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q172,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1286,uri,http://www.wikidata.org/entity/Q2410130,en,literal,The Canadian Press,http://www.w3.org/2001/XMLSchema#dateTime,literal,1917-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,http://www.wikidata.org/entity/Q1193236,literal,,literal,,literal,http://www.wikidata.org/entity/Q172,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1287,uri,http://www.wikidata.org/entity/Q117084888,en,literal,Retisoft,http://www.w3.org/2001/XMLSchema#dateTime,literal,1998-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,"http://www.wikidata.org/entity/Q7397, http://www.wikidata.org/entity/Q7108",literal,,literal,,literal,http://www.wikidata.org/entity/Q50816,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1288,uri,http://www.wikidata.org/entity/Q114630446,en,literal,Vision Film Company LLC,http://www.w3.org/2001/XMLSchema#dateTime,literal,2012-01-17T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,http://www.wikidata.org/entity/Q1415395,literal,,literal,,literal,http://www.wikidata.org/entity/Q65,literal,,,,,en,literal,Vision Film Company LLC,,,,,,,,,,,,,wd:Q16
1289,uri,http://www.wikidata.org/entity/Q43396,en,literal,CKIS-FM,http://www.w3.org/2001/XMLSchema#dateTime,literal,1993-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1290,uri,http://www.wikidata.org/entity/Q113639987,en,literal,Fury Software,http://www.w3.org/2001/XMLSchema#dateTime,literal,1999-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1291,uri,http://www.wikidata.org/entity/Q113976471,en,literal,PLUS,http://www.w3.org/2001/XMLSchema#dateTime,literal,2017-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q172,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1292,uri,http://www.wikidata.org/entity/Q2910719,en,literal,Borden Ladner Gervais,http://www.w3.org/2001/XMLSchema#dateTime,literal,2000-03-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q172,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1293,uri,http://www.wikidata.org/entity/Q7754361,en,literal,The North West Company,http://www.w3.org/2001/XMLSchema#dateTime,literal,1987-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q1295201,literal,,literal,,literal,http://www.wikidata.org/entity/Q2135,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1294,uri,http://www.wikidata.org/entity/Q2071877,en,literal,CHC Helicopter,http://www.w3.org/2001/XMLSchema#dateTime,literal,1987-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,http://www.wikidata.org/entity/Q7590,literal,,literal,,literal,http://www.wikidata.org/entity/Q236837,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1295,uri,http://www.wikidata.org/entity/Q6711827,en,literal,M&M Food Market,http://www.w3.org/2001/XMLSchema#dateTime,literal,1980-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q200166,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1296,uri,http://www.wikidata.org/entity/Q5010898,en,literal,CFWM-FM,http://www.w3.org/2001/XMLSchema#dateTime,literal,1928-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1297,uri,http://www.wikidata.org/entity/Q7896044,en,literal,University of Ottawa Press,http://www.w3.org/2001/XMLSchema#dateTime,literal,1931-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1930,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1298,uri,http://www.wikidata.org/entity/Q7106992,en,literal,"Osler, Hoskin & Harcourt",http://www.w3.org/2001/XMLSchema#dateTime,literal,1862-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q172,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1299,uri,http://www.wikidata.org/entity/Q105751298,en,literal,DaiLo,http://www.w3.org/2001/XMLSchema#dateTime,literal,2014-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1300,uri,http://www.wikidata.org/entity/Q5012139,en,literal,CJNE-FM,http://www.w3.org/2001/XMLSchema#dateTime,literal,2002-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1301,uri,http://www.wikidata.org/entity/Q65090705,en,literal,Molly's Reach,http://www.w3.org/2001/XMLSchema#dateTime,literal,1931-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1302,uri,http://www.wikidata.org/entity/Q5010725,en,literal,CFNA-FM,http://www.w3.org/2001/XMLSchema#dateTime,literal,2007-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1303,uri,http://www.wikidata.org/entity/Q5010799,en,literal,CFRY,http://www.w3.org/2001/XMLSchema#dateTime,literal,1956-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1304,uri,http://www.wikidata.org/entity/Q33462821,en,literal,Thunder Lotus Games,http://www.w3.org/2001/XMLSchema#dateTime,literal,2014-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,http://www.wikidata.org/entity/Q340,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,16,,,,,,,,,,,,,,,,wd:Q16
1305,uri,http://www.wikidata.org/entity/Q108126179,en,literal,Théâtre du Renard,http://www.w3.org/2001/XMLSchema#dateTime,literal,2015-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q340,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1306,uri,http://www.wikidata.org/entity/Q108000732,en,literal,Cradle Games,http://www.w3.org/2001/XMLSchema#dateTime,literal,2015-04-02T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q3463286,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1307,uri,http://www.wikidata.org/entity/Q1135686,en,literal,Corus Entertainment,http://www.w3.org/2001/XMLSchema#dateTime,literal,1999-09-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,"http://www.wikidata.org/entity/Q15078788, http://www.wikidata.org/entity/Q11033",literal,,literal,,literal,http://www.wikidata.org/entity/Q5173418,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1308,uri,http://www.wikidata.org/entity/Q5012223,en,literal,CJTW-FM,http://www.w3.org/2001/XMLSchema#dateTime,literal,2004-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1309,uri,http://www.wikidata.org/entity/Q3579449,en,literal,Éditions Nota bene,http://www.w3.org/2001/XMLSchema#dateTime,literal,1988-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q340,literal,,,,,fr,literal,Groupe Nota bene,,,,,,,,,,,,,wd:Q16
1310,uri,http://www.wikidata.org/entity/Q22671405,en,literal,B2Gold,http://www.w3.org/2001/XMLSchema#dateTime,literal,2007-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,http://www.wikidata.org/entity/Q44497,literal,,literal,,literal,http://www.wikidata.org/entity/Q24639,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1311,uri,http://www.wikidata.org/entity/Q5011391,en,literal,CHUB-FM,http://www.w3.org/2001/XMLSchema#dateTime,literal,1949-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1312,uri,http://www.wikidata.org/entity/Q100523887,en,literal,Le Petit Théâtre du Nord,http://www.w3.org/2001/XMLSchema#dateTime,literal,1998-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
