,business.type,business.value,businessLabel.type,businessLabel.value,country.type,country.value,industries.type,industries.value,ceos.type,ceos.value,chairs.type,chairs.value,hqs.type,hqs.value,groups.type,groups.value,businessLabel.xml:lang,origindate.datatype,origindate.type,origindate.value,officialname.xml:lang,officialname.type,officialname.value,employees.datatype,employees.type,employees.value,profit.datatype,profit.type,profit.value,equity.datatype,equity.type,equity.value,assets.datatype,assets.type,assets.value,markcap.datatype,markcap.type,markcap.value,country
1363,uri,http://www.wikidata.org/entity/Q3208324,literal,La Documentation française,uri,http://www.wikidata.org/entity/Q142,literal,,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q3029472,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1945-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q142
1364,uri,http://www.wikidata.org/entity/Q286494,literal,Quick,uri,http://www.wikidata.org/entity/Q142,literal,"http://www.wikidata.org/entity/Q112165909, http://www.wikidata.org/entity/Q81799",literal,,literal,,literal,http://www.wikidata.org/entity/Q160506,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1971-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q142
1365,uri,http://www.wikidata.org/entity/Q62783840,literal,SoCoo'c,uri,http://www.wikidata.org/entity/Q142,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q840190,literal,,en,,,,,,,,,,,,,,,,,,,,,,wd:Q142
1366,uri,http://www.wikidata.org/entity/Q64711645,literal,Roxy Brasserie Lounge,uri,http://www.wikidata.org/entity/Q142,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q44368035,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,2019-06-14T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q142
1367,uri,http://www.wikidata.org/entity/Q6414184,literal,Kinomap,uri,http://www.wikidata.org/entity/Q142,literal,http://www.wikidata.org/entity/Q112165970,literal,,literal,,literal,http://www.wikidata.org/entity/Q193826,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,2002-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q142
1368,uri,http://www.wikidata.org/entity/Q3590998,literal,Éric Bompard,uri,http://www.wikidata.org/entity/Q142,literal,http://www.wikidata.org/entity/Q112165695,literal,,literal,,literal,http://www.wikidata.org/entity/Q48958,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1986-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q142
1369,uri,http://www.wikidata.org/entity/Q218765,literal,SFR,uri,http://www.wikidata.org/entity/Q142,literal,"http://www.wikidata.org/entity/Q112165961, http://www.wikidata.org/entity/Q56598901, http://www.wikidata.org/entity/Q25245117",literal,,literal,,literal,http://www.wikidata.org/entity/Q90,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1987-02-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q142
1370,uri,http://www.wikidata.org/entity/Q3402593,literal,Q3402593,uri,http://www.wikidata.org/entity/Q142,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q160506,literal,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1982-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q142
1371,uri,http://www.wikidata.org/entity/Q16626245,literal,Animation Digital Network,uri,http://www.wikidata.org/entity/Q142,literal,"http://www.wikidata.org/entity/Q112165981, http://www.wikidata.org/entity/Q29585683",literal,,literal,,literal,http://www.wikidata.org/entity/Q90,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,2013-09-01T00:00:00Z,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,60,,,,,,,,,,,,,wd:Q142
1372,uri,http://www.wikidata.org/entity/Q13612085,literal,i24NEWS,uri,http://www.wikidata.org/entity/Q801,literal,http://www.wikidata.org/entity/Q11030,literal,http://www.wikidata.org/entity/Q3082719,literal,,literal,http://www.wikidata.org/entity/Q33935,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,2013-07-17T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q142
1373,uri,http://www.wikidata.org/entity/Q89200423,literal,L'eau Vive,uri,http://www.wikidata.org/entity/Q142,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1069864,literal,,en,,,,,,,,,,,,,,,,,,,,,,wd:Q142
1374,uri,http://www.wikidata.org/entity/Q96064470,literal,Pizza Tradizione,uri,http://www.wikidata.org/entity/Q142,literal,http://www.wikidata.org/entity/Q112165909,literal,,literal,,literal,http://www.wikidata.org/entity/Q328367,literal,,en,,,,,,,,,,,,,,,,,,,,,,wd:Q142
1375,uri,http://www.wikidata.org/entity/Q3294957,literal,Mars Films,uri,http://www.wikidata.org/entity/Q142,literal,http://www.wikidata.org/entity/Q112165943,literal,,literal,,literal,http://www.wikidata.org/entity/Q90,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,2007-06-22T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q142
1376,uri,http://www.wikidata.org/entity/Q21658064,literal,Simplon.co,uri,http://www.wikidata.org/entity/Q142,literal,http://www.wikidata.org/entity/Q112166136,literal,,literal,,literal,,literal,,en,,,,,,,,,,,,,,,,,,,,,,wd:Q142
1377,uri,http://www.wikidata.org/entity/Q5204430,literal,DBV Technologies,uri,http://www.wikidata.org/entity/Q142,literal,"http://www.wikidata.org/entity/Q112166056, http://www.wikidata.org/entity/Q7108",literal,,literal,,literal,http://www.wikidata.org/entity/Q161884,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,2002-03-29T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q142
1378,uri,http://www.wikidata.org/entity/Q120013530,literal,Q120013530,uri,http://www.wikidata.org/entity/Q142,literal,http://www.wikidata.org/entity/Q112165940,literal,,literal,,literal,http://www.wikidata.org/entity/Q6602,literal,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1991-06-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q142
1379,uri,http://www.wikidata.org/entity/Q2595367,literal,Cine+,uri,http://www.wikidata.org/entity/Q142,literal,,literal,,literal,,literal,,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1991-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q142
1380,uri,http://www.wikidata.org/entity/Q116701954,literal,Family Founders,uri,http://www.wikidata.org/entity/Q142,literal,http://www.wikidata.org/entity/Q112165992,literal,,literal,,literal,http://www.wikidata.org/entity/Q230094,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,2019-11-14T00:00:00Z,mul,literal,Family Founders,,,,,,,,,,,,,,,,wd:Q142
1381,uri,http://www.wikidata.org/entity/Q79780651,literal,intactile DESIGN,uri,http://www.wikidata.org/entity/Q142,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q6441,literal,,en,,,,,,,,,,,,,,,,,,,,,,wd:Q142
1382,uri,http://www.wikidata.org/entity/Q188273,literal,Ubisoft,uri,http://www.wikidata.org/entity/Q142,literal,http://www.wikidata.org/entity/Q112165928,literal,http://www.wikidata.org/entity/Q3573697,literal,,literal,"http://www.wikidata.org/entity/Q647, http://www.wikidata.org/entity/Q18102",literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1986-03-28T00:00:00Z,en,literal,Ubisoft Entertainment SA,http://www.w3.org/2001/XMLSchema#decimal,literal,20324,http://www.w3.org/2001/XMLSchema#decimal,literal,-124242000,http://www.w3.org/2001/XMLSchema#decimal,literal,1665000000,http://www.w3.org/2001/XMLSchema#decimal,literal,3604841000,http://www.w3.org/2001/XMLSchema#decimal,literal,8124634859,wd:Q142
1383,uri,http://www.wikidata.org/entity/Q116897977,literal,Elseware Experience,uri,http://www.wikidata.org/entity/Q142,literal,"http://www.wikidata.org/entity/Q112165928, http://www.wikidata.org/entity/Q941594",literal,,literal,,literal,http://www.wikidata.org/entity/Q131600,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,2020-06-16T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q142
1384,uri,http://www.wikidata.org/entity/Q1643241,literal,UGC,uri,http://www.wikidata.org/entity/Q142,literal,http://www.wikidata.org/entity/Q112166041,literal,,literal,,literal,http://www.wikidata.org/entity/Q48958,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1946-09-25T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q142
1385,uri,http://www.wikidata.org/entity/Q117352741,literal,C.I.B.,uri,http://www.wikidata.org/entity/Q142,literal,http://www.wikidata.org/entity/Q112165353,literal,,literal,,literal,,literal,,en,,,,,,,,,,,,,,,,,,,,,,wd:Q142
1386,uri,http://www.wikidata.org/entity/Q188273,literal,Ubisoft,uri,http://www.wikidata.org/entity/Q142,literal,http://www.wikidata.org/entity/Q112165928,literal,http://www.wikidata.org/entity/Q3573697,literal,,literal,"http://www.wikidata.org/entity/Q647, http://www.wikidata.org/entity/Q18102",literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1986-03-28T00:00:00Z,en,literal,Ubisoft Entertainment SA,http://www.w3.org/2001/XMLSchema#decimal,literal,20324,http://www.w3.org/2001/XMLSchema#decimal,literal,-124242000,http://www.w3.org/2001/XMLSchema#decimal,literal,920018000,http://www.w3.org/2001/XMLSchema#decimal,literal,3604841000,http://www.w3.org/2001/XMLSchema#decimal,literal,8124634859,wd:Q142
1387,uri,http://www.wikidata.org/entity/Q3207314,literal,LCI,uri,http://www.wikidata.org/entity/Q142,literal,http://www.wikidata.org/entity/Q11030,literal,,literal,,literal,,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1994-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q142
1388,uri,http://www.wikidata.org/entity/Q60772401,literal,COS,uri,http://www.wikidata.org/entity/Q38,literal,"http://www.wikidata.org/entity/Q11828862, http://www.wikidata.org/entity/Q97616144",literal,,literal,,literal,http://www.wikidata.org/entity/Q84,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,2007-03-01T00:00:00Z,en,literal,COS,,,,,,,,,,,,,,,,wd:Q142
1389,uri,http://www.wikidata.org/entity/Q101584164,literal,Quilombo Films,uri,http://www.wikidata.org/entity/Q142,literal,http://www.wikidata.org/entity/Q112165937,literal,,literal,,literal,http://www.wikidata.org/entity/Q516709,literal,,en,,,,,,,,,,,,,,,,,,,,,,wd:Q142
1390,uri,http://www.wikidata.org/entity/Q62529245,literal,Histoire d'Or,uri,http://www.wikidata.org/entity/Q142,literal,,literal,,literal,,literal,,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1986-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q142
1391,uri,http://www.wikidata.org/entity/Q109532700,literal,PixelHeart,uri,http://www.wikidata.org/entity/Q142,literal,http://www.wikidata.org/entity/Q112165928,literal,,literal,,literal,http://www.wikidata.org/entity/Q23482,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,2018-12-04T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q142
1392,uri,http://www.wikidata.org/entity/Q3537964,literal,Astuce,uri,http://www.wikidata.org/entity/Q142,literal,http://www.wikidata.org/entity/Q112165845,literal,,literal,,literal,http://www.wikidata.org/entity/Q30974,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1977-05-28T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q142
1393,uri,http://www.wikidata.org/entity/Q112520446,literal,Procyclingmaps,uri,http://www.wikidata.org/entity/Q142,literal,http://www.wikidata.org/entity/Q112166072,literal,,literal,,literal,http://www.wikidata.org/entity/Q172593,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,2017-10-24T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q142
1394,uri,http://www.wikidata.org/entity/Q63785207,literal,Mas de Chastelas,uri,http://www.wikidata.org/entity/Q142,literal,,literal,,literal,,literal,,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1967-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q142
1395,uri,http://www.wikidata.org/entity/Q114840336,literal,Guidepost Montessori,uri,http://www.wikidata.org/entity/Q148,literal,,literal,,literal,,literal,,literal,,en,,,,,,,,,,,,,,,,,,,,,,wd:Q142
1396,uri,http://www.wikidata.org/entity/Q74877,literal,JCDecaux,uri,http://www.wikidata.org/entity/Q142,literal,"http://www.wikidata.org/entity/Q112166061, http://www.wikidata.org/entity/Q112166038",literal,,literal,,literal,http://www.wikidata.org/entity/Q48958,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1964-01-01T00:00:00Z,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,10200,http://www.w3.org/2001/XMLSchema#decimal,literal,132100000,,,,,,,,,,wd:Q142
1397,uri,http://www.wikidata.org/entity/Q895795,literal,Kenzo,uri,http://www.wikidata.org/entity/Q142,literal,http://www.wikidata.org/entity/Q112165695,literal,,literal,,literal,http://www.wikidata.org/entity/Q90,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1970-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q142
1398,uri,http://www.wikidata.org/entity/Q111521260,literal,Bateaux de Paris,uri,http://www.wikidata.org/entity/Q142,literal,http://www.wikidata.org/entity/Q112165866,literal,,literal,,literal,http://www.wikidata.org/entity/Q90,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1992-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q142
1399,uri,http://www.wikidata.org/entity/Q3176626,literal,Jeff de Bruges,uri,http://www.wikidata.org/entity/Q142,literal,http://www.wikidata.org/entity/Q112165992,literal,,literal,,literal,http://www.wikidata.org/entity/Q1453372,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1987-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q142
1400,uri,http://www.wikidata.org/entity/Q60772401,literal,COS,uri,http://www.wikidata.org/entity/Q39,literal,"http://www.wikidata.org/entity/Q11828862, http://www.wikidata.org/entity/Q97616144",literal,,literal,,literal,http://www.wikidata.org/entity/Q84,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,2007-03-01T00:00:00Z,en,literal,COS,,,,,,,,,,,,,,,,wd:Q142
1401,uri,http://www.wikidata.org/entity/Q124209995,literal,Almae Technologies,uri,http://www.wikidata.org/entity/Q142,literal,http://www.wikidata.org/entity/Q56604315,literal,,literal,,literal,,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,2015-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q142
1402,uri,http://www.wikidata.org/entity/Q116311556,literal,mas de Torras,uri,http://www.wikidata.org/entity/Q142,literal,,literal,,literal,,literal,,literal,,en,,,,,,,,,,,,,,,,,,,,,,wd:Q142
1403,uri,http://www.wikidata.org/entity/Q3562373,literal,Voisin,uri,http://www.wikidata.org/entity/Q142,literal,http://www.wikidata.org/entity/Q112165171,literal,,literal,,literal,http://www.wikidata.org/entity/Q456,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1897-01-01T00:00:00Z,fr,literal,Cafés Chocolats Voisin,,,,,,,,,,,,,,,,wd:Q142
1404,uri,http://www.wikidata.org/entity/Q6455598,literal,L'Arpège,uri,http://www.wikidata.org/entity/Q142,literal,,literal,,literal,,literal,,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1986-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q142
1405,uri,http://www.wikidata.org/entity/Q113127949,literal,Origames,uri,http://www.wikidata.org/entity/Q142,literal,http://www.wikidata.org/entity/Q112165800,literal,,literal,,literal,http://www.wikidata.org/entity/Q193877,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,2010-06-02T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q142
1406,uri,http://www.wikidata.org/entity/Q794939,literal,B&B Hotels,uri,http://www.wikidata.org/entity/Q155,literal,http://www.wikidata.org/entity/Q27686,literal,,literal,,literal,,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1990-01-01T00:00:00Z,en,literal,B&B Hotels,,,,,,,,,,,,,,,,wd:Q142
1407,uri,http://www.wikidata.org/entity/Q1340362,literal,Radio Classique,uri,http://www.wikidata.org/entity/Q142,literal,,literal,,literal,,literal,,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1983-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q142
1408,uri,http://www.wikidata.org/entity/Q75612315,literal,Le Café neuf,uri,http://www.wikidata.org/entity/Q142,literal,,literal,,literal,,literal,,literal,,en,,,,,,,,,,,,,,,,,,,,,,wd:Q142
1409,uri,http://www.wikidata.org/entity/Q3118708,literal,Gualino,uri,http://www.wikidata.org/entity/Q142,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q90,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1995-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q142
1410,uri,http://www.wikidata.org/entity/Q2966828,literal,Chronodrive,uri,http://www.wikidata.org/entity/Q142,literal,"http://www.wikidata.org/entity/Q112165832, http://www.wikidata.org/entity/Q331814",literal,,literal,,literal,http://www.wikidata.org/entity/Q239091,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,2004-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q142
1411,uri,http://www.wikidata.org/entity/Q30255328,literal,TotalEnergies renouvelables,uri,http://www.wikidata.org/entity/Q142,literal,"http://www.wikidata.org/entity/Q112166047, http://www.wikidata.org/entity/Q383973",literal,,literal,,literal,http://www.wikidata.org/entity/Q12545,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,2013-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q142
1412,uri,http://www.wikidata.org/entity/Q273837,literal,Éditions du Cerf,uri,http://www.wikidata.org/entity/Q142,literal,http://www.wikidata.org/entity/Q112165919,literal,,literal,,literal,http://www.wikidata.org/entity/Q90,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1929-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q142
1413,uri,http://www.wikidata.org/entity/Q3070922,literal,Feu Vert,uri,http://www.wikidata.org/entity/Q142,literal,http://www.wikidata.org/entity/Q112165635,literal,,literal,,literal,http://www.wikidata.org/entity/Q273748,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1972-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q142
1414,uri,http://www.wikidata.org/entity/Q76936818,literal,Q76936818,uri,http://www.wikidata.org/entity/Q142,literal,http://www.wikidata.org/entity/Q112165937,literal,,literal,,literal,http://www.wikidata.org/entity/Q34001,literal,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2017-07-03T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q142
1415,uri,http://www.wikidata.org/entity/Q20177373,literal,STELIA Aerospace,uri,http://www.wikidata.org/entity/Q142,literal,http://www.wikidata.org/entity/Q112165459,literal,,literal,,literal,http://www.wikidata.org/entity/Q207587,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,2015-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q142
1416,uri,http://www.wikidata.org/entity/Q3523270,literal,The Walt Disney Company France,uri,http://www.wikidata.org/entity/Q142,literal,"http://www.wikidata.org/entity/Q112166041, http://www.wikidata.org/entity/Q1916382",literal,,literal,,literal,http://www.wikidata.org/entity/Q90,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1951-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q142
1417,uri,http://www.wikidata.org/entity/Q3087452,literal,French Data Network,uri,http://www.wikidata.org/entity/Q142,literal,http://www.wikidata.org/entity/Q112165968,literal,,literal,http://www.wikidata.org/entity/Q2895996,literal,,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1992-06-02T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q142
1418,uri,http://www.wikidata.org/entity/Q54867850,literal,Komitid,uri,http://www.wikidata.org/entity/Q142,literal,http://www.wikidata.org/entity/Q11030,literal,,literal,,literal,http://www.wikidata.org/entity/Q193370,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,2018-04-23T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q142
1419,uri,http://www.wikidata.org/entity/Q116848048,literal,Casus Ludi,uri,http://www.wikidata.org/entity/Q142,literal,"http://www.wikidata.org/entity/Q112165968, http://www.wikidata.org/entity/Q941594",literal,,literal,,literal,http://www.wikidata.org/entity/Q12191,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,2014-06-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q142
1420,uri,http://www.wikidata.org/entity/Q28777883,literal,French Pulp,uri,http://www.wikidata.org/entity/Q142,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q90,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,2014-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q142
1421,uri,http://www.wikidata.org/entity/Q108353460,literal,Le Quai,uri,http://www.wikidata.org/entity/Q142,literal,,literal,,literal,,literal,,literal,,en,,,,,,,,,,,,,,,,,,,,,,wd:Q142
1422,uri,http://www.wikidata.org/entity/Q3576752,literal,La Mère Catherine,uri,http://www.wikidata.org/entity/Q142,literal,,literal,,literal,,literal,,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1793-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q142
1423,uri,http://www.wikidata.org/entity/Q17174497,literal,Axéréal,uri,http://www.wikidata.org/entity/Q142,literal,http://www.wikidata.org/entity/Q112165661,literal,,literal,,literal,http://www.wikidata.org/entity/Q6548,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,2013-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q142
1424,uri,http://www.wikidata.org/entity/Q1799825,literal,Lactalis,uri,http://www.wikidata.org/entity/Q142,literal,http://www.wikidata.org/entity/Q112165678,literal,,literal,,literal,http://www.wikidata.org/entity/Q184154,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1933-01-01T00:00:00Z,fr,literal,Société Laitiere Besnier,http://www.w3.org/2001/XMLSchema#decimal,literal,75000,,,,,,,,,,,,,wd:Q142
