,business.type,business.value,businessLabel.type,businessLabel.value,country.type,country.value,industries.type,industries.value,ceos.type,ceos.value,chairs.type,chairs.value,hqs.type,hqs.value,groups.type,groups.value,businessLabel.xml:lang,origindate.datatype,origindate.type,origindate.value,officialname.xml:lang,officialname.type,officialname.value,employees.datatype,employees.type,employees.value,profit.datatype,profit.type,profit.value,assets.datatype,assets.type,assets.value,country
857,uri,http://www.wikidata.org/entity/Q2521321,literal,Rádio MEC,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q8678,literal,,en,,,,,,,,,,,,,,,,wd:Q155
858,uri,http://www.wikidata.org/entity/Q10386169,literal,89 FM a Rádio Rock,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q174,literal,,en,,,,,,,,,,,,,,,,wd:Q155
859,uri,http://www.wikidata.org/entity/Q59276545,literal,Mix FM Salvador,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q905164,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1987-06-01T00:00:00Z,,,,,,,,,,,,,wd:Q155
860,uri,http://www.wikidata.org/entity/Q111661679,literal,Q111661679,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1810825,literal,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2022-04-25T00:00:00Z,,,,,,,,,,,,,wd:Q155
861,uri,http://www.wikidata.org/entity/Q16490928,literal,Q16490928,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,wd:Q155
862,uri,http://www.wikidata.org/entity/Q10365683,literal,Rádio Clube (Lages),uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q762009,literal,,en,,,,,,,,,,,,,,,,wd:Q155
863,uri,http://www.wikidata.org/entity/Q5155373,literal,Companhia Brasileira de Aluminio,uri,http://www.wikidata.org/entity/Q155,literal,"http://www.wikidata.org/entity/Q4063722, http://www.wikidata.org/entity/Q1924906",literal,,literal,,literal,http://www.wikidata.org/entity/Q174,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1955-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q155
864,uri,http://www.wikidata.org/entity/Q10333197,literal,Mundo a Vapor,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1991-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q155
865,uri,http://www.wikidata.org/entity/Q100273505,literal,Bodytech,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,2005-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q155
866,uri,http://www.wikidata.org/entity/Q7299713,literal,Raízen,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q174,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,2010-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q155
867,uri,http://www.wikidata.org/entity/Q9777179,literal,Clone,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q175,literal,,en,,,,,,,,,,,,,,,,wd:Q155
868,uri,http://www.wikidata.org/entity/Q10299351,literal,Bahia Eventos,uri,http://www.wikidata.org/entity/Q155,literal,"http://www.wikidata.org/entity/Q2040532, http://www.wikidata.org/entity/Q173799",literal,,literal,,literal,http://www.wikidata.org/entity/Q36947,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1999-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q155
869,uri,http://www.wikidata.org/entity/Q2081136,literal,Petroleo Ipiranga,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q8678,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1933-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q155
870,uri,http://www.wikidata.org/entity/Q10349095,literal,Phebo,uri,http://www.wikidata.org/entity/Q155,literal,http://www.wikidata.org/entity/Q1979901,literal,,literal,,literal,,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1930-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q155
871,uri,http://www.wikidata.org/entity/Q7672349,literal,Record Bahia,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q36947,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1960-11-19T00:00:00Z,,,,,,,,,,,,,wd:Q155
872,uri,http://www.wikidata.org/entity/Q107507018,literal,Q107507018,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q504755,literal,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1988-05-14T00:00:00Z,,,,,,,,,,,,,wd:Q155
873,uri,http://www.wikidata.org/entity/Q105635242,literal,ITA Transportes Aéreos,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,2020-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q155
874,uri,http://www.wikidata.org/entity/Q7894375,literal,Universidade Federal de Goiás,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1960-12-14T00:00:00Z,,,,,,,,,,,,,wd:Q155
875,uri,http://www.wikidata.org/entity/Q105076145,literal,Moviearte,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,2007-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q155
876,uri,http://www.wikidata.org/entity/Q10377151,literal,TV Equinócio,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q180215,literal,,en,,,,,,,,,,,,,,,,wd:Q155
877,uri,http://www.wikidata.org/entity/Q25437840,literal,Superintendência de Estudos Econômicos e Sociais da Bahia,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q36947,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1995-01-18T00:00:00Z,,,,,,,,,,,,,wd:Q155
878,uri,http://www.wikidata.org/entity/Q16496497,literal,Band FM,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q374245,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1975-07-15T00:00:00Z,,,,,,,,,,,,,wd:Q155
879,uri,http://www.wikidata.org/entity/Q89948600,literal,Amazon EcoPark Jungle Lodge,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,en,,,,,,,,,,,,,,,,wd:Q155
880,uri,http://www.wikidata.org/entity/Q9669689,literal,Q9669689,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,wd:Q155
881,uri,http://www.wikidata.org/entity/Q4116096,literal,Banco Safra,uri,http://www.wikidata.org/entity/Q155,literal,http://www.wikidata.org/entity/Q837171,literal,,literal,,literal,http://www.wikidata.org/entity/Q174,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1955-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q155
882,uri,http://www.wikidata.org/entity/Q10376915,literal,TV Atalaia,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q170578,literal,,en,,,,,,,,,,,,,,,,wd:Q155
883,uri,http://www.wikidata.org/entity/Q9699522,literal,Q9699522,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,wd:Q155
884,uri,http://www.wikidata.org/entity/Q4854848,literal,Banestes,uri,http://www.wikidata.org/entity/Q155,literal,http://www.wikidata.org/entity/Q837171,literal,,literal,,literal,http://www.wikidata.org/entity/Q168376,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1937-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q155
885,uri,http://www.wikidata.org/entity/Q10351750,literal,Portal RedeTV!,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,en,,,,,,,,,,,,,,,,wd:Q155
886,uri,http://www.wikidata.org/entity/Q121322483,literal,Bolo da Madre,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,2013-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q155
887,uri,http://www.wikidata.org/entity/Q23777945,literal,AFA Cinemas,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1995-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q155
888,uri,http://www.wikidata.org/entity/Q10376895,literal,TV Aratu,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q36947,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1969-03-15T00:00:00Z,,,,,,,,,,,,,wd:Q155
889,uri,http://www.wikidata.org/entity/Q794939,literal,B&B Hotels,uri,http://www.wikidata.org/entity/Q142,literal,http://www.wikidata.org/entity/Q27686,literal,,literal,,literal,,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1990-01-01T00:00:00Z,en,literal,B&B Hotels,,,,,,,,,,wd:Q155
890,uri,http://www.wikidata.org/entity/Q117716654,literal,Setpar Empreendimentos,uri,http://www.wikidata.org/entity/Q155,literal,http://www.wikidata.org/entity/Q3875186,literal,,literal,,literal,http://www.wikidata.org/entity/Q192181,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1998-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q155
891,uri,http://www.wikidata.org/entity/Q10376992,literal,TV Canção Nova Aracaju,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q170578,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1987-11-05T00:00:00Z,,,,,,,,,,,,,wd:Q155
892,uri,http://www.wikidata.org/entity/Q10358238,literal,Rede Meio Norte,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,en,,,,,,,,,,,,,,,,wd:Q155
893,uri,http://www.wikidata.org/entity/Q10366168,literal,Q10366168,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q165341,literal,,,,,,,,,,,,,,,,,,wd:Q155
894,uri,http://www.wikidata.org/entity/Q10377614,literal,TV Transamérica,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q4361,literal,,en,,,,,,,,,,,,,,,,wd:Q155
895,uri,http://www.wikidata.org/entity/Q97377626,literal,Unidas,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q42800,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1985-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q155
896,uri,http://www.wikidata.org/entity/Q10274292,literal,Bahiana School of Medicine and Public Health,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q67467881,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1952-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q155
897,uri,http://www.wikidata.org/entity/Q116897663,literal,Banana Bytes,uri,http://www.wikidata.org/entity/Q155,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,,literal,,en,,,,,,,,,,,,,,,,wd:Q155
898,uri,http://www.wikidata.org/entity/Q10319490,literal,Localiza Hertz,uri,http://www.wikidata.org/entity/Q155,literal,http://www.wikidata.org/entity/Q291240,literal,,literal,,literal,http://www.wikidata.org/entity/Q42800,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1973-01-01T00:00:00Z,en,literal,Localiza Rent a Car S/A,,,,,,,,,,wd:Q155
899,uri,http://www.wikidata.org/entity/Q10366369,literal,SBT Interior RJ,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q468563,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1982-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q155
900,uri,http://www.wikidata.org/entity/Q117599219,literal,Teggno Interactive,uri,http://www.wikidata.org/entity/Q155,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,2021-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q155
901,uri,http://www.wikidata.org/entity/Q10358194,literal,Rede Cultura do Pará,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q12829733,literal,,en,,,,,,,,,,,,,,,,wd:Q155
902,uri,http://www.wikidata.org/entity/Q10302981,literal,Institutos Superiores de Ensino do CENSA,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1925-02-18T00:00:00Z,,,,,,,,,,,,,wd:Q155
903,uri,http://www.wikidata.org/entity/Q9750569,literal,Chocolates Brasil Cacau,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,en,,,,,,,,,,,,,,,,wd:Q155
904,uri,http://www.wikidata.org/entity/Q10384390,literal,Travel Box Brazil,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,en,,,,,,,,,,,,,,,,wd:Q155
905,uri,http://www.wikidata.org/entity/Q10365758,literal,Q10365758,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q988869,literal,,,,,,,,,,,,,,,,,,wd:Q155
906,uri,http://www.wikidata.org/entity/Q25422941,literal,Faculdade União de Goyazes,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,en,,,,,,,,,,,,,,,,wd:Q155
907,uri,http://www.wikidata.org/entity/Q10377480,literal,TV Poços,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q817216,literal,,en,,,,,,,,,,,,,,,,wd:Q155
908,uri,http://www.wikidata.org/entity/Q10377561,literal,TV Sergipe,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q170578,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1971-11-15T00:00:00Z,,,,,,,,,,,,,wd:Q155
909,uri,http://www.wikidata.org/entity/Q10377089,literal,TV Correio,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q167436,literal,,en,,,,,,,,,,,,,,,,wd:Q155
910,uri,http://www.wikidata.org/entity/Q2142669,literal,AmBev,uri,http://www.wikidata.org/entity/Q155,literal,http://www.wikidata.org/entity/Q4899370,literal,,literal,,literal,http://www.wikidata.org/entity/Q174,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1999-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q155
911,uri,http://www.wikidata.org/entity/Q10365551,literal,Q10365551,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q926647,literal,,,,,,,,,,,,,,,,,,wd:Q155
912,uri,http://www.wikidata.org/entity/Q106311529,literal,Aoca Game Lab,uri,http://www.wikidata.org/entity/Q155,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,http://www.wikidata.org/entity/Q36947,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,2016-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q155
913,uri,http://www.wikidata.org/entity/Q30930907,literal,Q30930907,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,wd:Q155
914,uri,http://www.wikidata.org/entity/Q25427596,literal,Q25427596,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,wd:Q155
915,uri,http://www.wikidata.org/entity/Q10365993,literal,Rádio Nacional Rio de Janeiro,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q7385858,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1936-09-12T00:00:00Z,,,,,,,,,,,,,wd:Q155
916,uri,http://www.wikidata.org/entity/Q5253017,literal,Casa Del Vecchio,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q174,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1902-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q155
917,uri,http://www.wikidata.org/entity/Q10376963,literal,TV Brasil Rio de Janeiro,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q8678,literal,,en,,,,,,,,,,,,,,,,wd:Q155
918,uri,http://www.wikidata.org/entity/Q9669659,literal,CBN Floripa,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q132997,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1955-01-30T00:00:00Z,,,,,,,,,,,,,wd:Q155
919,uri,http://www.wikidata.org/entity/Q28679415,literal,Assaí Atacadista,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q9639523,literal,,en,,,,,,,,,,,,,,,,wd:Q155
920,uri,http://www.wikidata.org/entity/Q25419887,literal,Mix TV Regional,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q841241,literal,,en,,,,,,,,,,,,,,,,wd:Q155
921,uri,http://www.wikidata.org/entity/Q10303070,literal,InterTV Grande Minas,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q651906,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1980-09-14T00:00:00Z,,,,,,,,,,,,,wd:Q155
922,uri,http://www.wikidata.org/entity/Q10294065,literal,Havan,uri,http://www.wikidata.org/entity/Q155,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q329488,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1986-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q155
923,uri,http://www.wikidata.org/entity/Q116150944,literal,Q116150944,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2008-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q155
924,uri,http://www.wikidata.org/entity/Q10301420,literal,Imagem Filmes,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q461773,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1998-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q155
925,uri,http://www.wikidata.org/entity/Q10377135,literal,TV Educativa da Bahia,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q36947,literal,,en,,,,,,,,,,,,,,,,wd:Q155
926,uri,http://www.wikidata.org/entity/Q3109022,literal,GloboNews,uri,http://www.wikidata.org/entity/Q155,literal,http://www.wikidata.org/entity/Q11030,literal,,literal,,literal,http://www.wikidata.org/entity/Q8678,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1996-10-15T00:00:00Z,,,,,,,,,,,,,wd:Q155
927,uri,http://www.wikidata.org/entity/Q69524613,literal,Bar da Dona Onça,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,en,,,,,,,,,,,,,,,,wd:Q155
928,uri,http://www.wikidata.org/entity/Q9660376,literal,Boitempo Editorial,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q174,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1996-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q155
929,uri,http://www.wikidata.org/entity/Q1676554,literal,JBS S.A.,uri,http://www.wikidata.org/entity/Q155,literal,http://www.wikidata.org/entity/Q955043,literal,,literal,,literal,http://www.wikidata.org/entity/Q174,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1953-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q155
930,uri,http://www.wikidata.org/entity/Q10358155,literal,Inova TV,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q40236,literal,,en,,,,,,,,,,,,,,,,wd:Q155
931,uri,http://www.wikidata.org/entity/Q746413,literal,Elsevier BV,uri,http://www.wikidata.org/entity/Q884,literal,http://www.wikidata.org/entity/Q3972943,literal,,literal,,literal,"http://www.wikidata.org/entity/Q2662373, http://www.wikidata.org/entity/Q1345",literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1993-01-01T00:00:00Z,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,6900,http://www.w3.org/2001/XMLSchema#decimal,literal,600000000,,,,wd:Q155
932,uri,http://www.wikidata.org/entity/Q10365657,literal,Rádio Cidade,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,en,,,,,,,,,,,,,,,,wd:Q155
