,business.type,business.value,businessLabel.xml:lang,businessLabel.type,businessLabel.value,origindate.datatype,origindate.type,origindate.value,country.type,country.value,industries.type,industries.value,ceos.type,ceos.value,chairs.type,chairs.value,hqs.type,hqs.value,groups.type,groups.value,officialname.xml:lang,officialname.type,officialname.value,employees.datatype,employees.type,employees.value,profit.datatype,profit.type,profit.value,markcap.datatype,markcap.type,markcap.value,equity.datatype,equity.type,equity.value,assets.datatype,assets.type,assets.value,country
1806,uri,http://www.wikidata.org/entity/Q843297,en,literal,Iwate Menkoi Television,http://www.w3.org/2001/XMLSchema#dateTime,literal,1990-04-10T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,http://www.wikidata.org/entity/Q1254874,literal,,literal,,literal,http://www.wikidata.org/entity/Q200077,literal,,,,,,,,,,,,,,,,,,,,wd:Q17
1807,uri,http://www.wikidata.org/entity/Q4803364,en,literal,Asahi Production,http://www.w3.org/2001/XMLSchema#dateTime,literal,1973-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,http://www.wikidata.org/entity/Q2575347,literal,,literal,,literal,http://www.wikidata.org/entity/Q232655,literal,,,,,,,,,,,,,,,,,,,,wd:Q17
1808,uri,http://www.wikidata.org/entity/Q11089693,en,literal,"Park24 Co., Ltd.",http://www.w3.org/2001/XMLSchema#dateTime,literal,1973-02-03T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1490,literal,,,,,,,,,,,,,,,,,,,,wd:Q17
1809,uri,http://www.wikidata.org/entity/Q8014791,en,literal,Nagasaki Broadcasting,http://www.w3.org/2001/XMLSchema#dateTime,literal,1952-09-12T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q169376,literal,,ja,literal,長崎放送株式会社,,,,,,,,,,,,,,,,wd:Q17
1810,uri,http://www.wikidata.org/entity/Q11341902,en,literal,Mikimoto,http://www.w3.org/2001/XMLSchema#dateTime,literal,1899-03-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q3536037,literal,,,,,,,,,,,,,,,,,,,,wd:Q17
1811,uri,http://www.wikidata.org/entity/Q11488013,en,literal,Sairyusha Publishing Company,http://www.w3.org/2001/XMLSchema#dateTime,literal,1981-01-14T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,http://www.wikidata.org/entity/Q3972943,literal,,literal,,literal,http://www.wikidata.org/entity/Q1689258,literal,,,,,,,,,,,,,,,,,,,,wd:Q17
1812,uri,http://www.wikidata.org/entity/Q10854731,en,literal,NHK Oita Broadcasting Station,,,,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q17
1813,uri,http://www.wikidata.org/entity/Q843624,en,literal,RCC Broadcasting,http://www.w3.org/2001/XMLSchema#dateTime,literal,1952-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q34664,literal,,ja,literal,中国放送株式会社,,,,,,,,,,,,,,,,wd:Q17
1814,uri,http://www.wikidata.org/entity/Q11311460,en,literal,Sugi Pharmacy,http://www.w3.org/2001/XMLSchema#dateTime,literal,1982-03-08T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q80434,literal,,,,,,,,,,,,,,,,,,,,wd:Q17
1815,uri,http://www.wikidata.org/entity/Q11402466,en,literal,Hokkaido Gas,http://www.w3.org/2001/XMLSchema#dateTime,literal,1911-07-12T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q37951,literal,,en,literal,"Hokkaido Gas Co., Ltd.",,,,,,,,,,,,,,,,wd:Q17
1816,uri,http://www.wikidata.org/entity/Q38276370,en,literal,Shimauma Print,http://www.w3.org/2001/XMLSchema#dateTime,literal,2010-05-06T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q17
1817,uri,http://www.wikidata.org/entity/Q17217255,,literal,Q17217255,,,,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1490,literal,,,,,,,,,,,,,,,,,,,,wd:Q17
1818,uri,http://www.wikidata.org/entity/Q909336,en,literal,NHK General TV,http://www.w3.org/2001/XMLSchema#dateTime,literal,1953-02-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1070546,literal,,,,,,,,,,,,,,,,,,,,wd:Q17
1819,uri,http://www.wikidata.org/entity/Q174561,en,literal,Kemco,http://www.w3.org/2001/XMLSchema#dateTime,literal,1984-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,http://www.wikidata.org/entity/Q34664,literal,,,,,,,,,,,,,,,,,,,,wd:Q17
1820,uri,http://www.wikidata.org/entity/Q2549688,en,literal,Arai Helmet,http://www.w3.org/2001/XMLSchema#dateTime,literal,1926-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q153629,literal,,,,,,,,,,,,,,,,,,,,wd:Q17
1821,uri,http://www.wikidata.org/entity/Q48764050,en,literal,Nihonbashi Benmatsu Sōhonten,http://www.w3.org/2001/XMLSchema#dateTime,literal,1850-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q11508327,literal,,,,,,,,,,,,,,,,,,,,wd:Q17
1822,uri,http://www.wikidata.org/entity/Q8963035,en,literal,Fuji,http://www.w3.org/2001/XMLSchema#dateTime,literal,1967-09-12T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q200022,literal,,,,,,,,,,,,,,,,,,,,wd:Q17
1823,uri,http://www.wikidata.org/entity/Q11521099,,literal,Q11521099,http://www.w3.org/2001/XMLSchema#dateTime,literal,1995-12-26T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q35581,literal,,,,,,,,,,,,,,,,,,,,wd:Q17
1824,uri,http://www.wikidata.org/entity/Q65242402,en,literal,Horipro Digital Entertainment,,,,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q233903,literal,,,,,,,,,,,,,,,,,,,,wd:Q17
1825,uri,http://www.wikidata.org/entity/Q65233332,en,literal,WinTicket,http://www.w3.org/2001/XMLSchema#dateTime,literal,2018-11-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q193638,literal,,,,,,,,,,,,,,,,,,,,wd:Q17
1826,uri,http://www.wikidata.org/entity/Q1332242,en,literal,Tokyu,http://www.w3.org/2001/XMLSchema#dateTime,literal,1922-09-02T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,http://www.wikidata.org/entity/Q178512,literal,,literal,,literal,http://www.wikidata.org/entity/Q6964182,literal,,ja,literal,東急株式会社,,,,,,,,,,,,,,,,wd:Q17
1827,uri,http://www.wikidata.org/entity/Q36150269,en,literal,Curiouscope,http://www.w3.org/2001/XMLSchema#dateTime,literal,2010-05-10T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,http://www.wikidata.org/entity/Q368290,literal,,literal,,literal,http://www.wikidata.org/entity/Q11523778,literal,,,,,,,,,,,,,,,,,,,,wd:Q17
1828,uri,http://www.wikidata.org/entity/Q3341241,en,literal,Nidec,http://www.w3.org/2001/XMLSchema#dateTime,literal,1973-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,,literal,http://www.wikidata.org/entity/Q11549950,literal,,literal,http://www.wikidata.org/entity/Q1154649,literal,,en,literal,Nidec Corporation,,,,,,,,,,,,,,,,wd:Q17
1829,uri,http://www.wikidata.org/entity/Q11315814,en,literal,Taiyo,http://www.w3.org/2001/XMLSchema#dateTime,literal,1972-04-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q83273,literal,,,,,,,,,,,,,,,,,,,,wd:Q17
1830,uri,http://www.wikidata.org/entity/Q118143421,en,literal,GOOD DESIGN Marunouchi,,,,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q17
1831,uri,http://www.wikidata.org/entity/Q93352794,en,literal,Casting,http://www.w3.org/2001/XMLSchema#dateTime,literal,1970-07-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1490,literal,,,,,,,,,,,,,,,,,,,,wd:Q17
1832,uri,http://www.wikidata.org/entity/Q7496130,en,literal,Shidax,http://www.w3.org/2001/XMLSchema#dateTime,literal,2001-04-02T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1490,literal,,,,,,,,,,,,,,,,,,,,wd:Q17
1833,uri,http://www.wikidata.org/entity/Q5514433,en,literal,"GREE, Inc.",http://www.w3.org/2001/XMLSchema#dateTime,literal,2004-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,http://www.wikidata.org/entity/Q75,literal,,literal,,literal,http://www.wikidata.org/entity/Q1771772,literal,,,,,,,,,,,,,,,,,,,,wd:Q17
1834,uri,http://www.wikidata.org/entity/Q11189702,en,literal,ATOM,http://www.w3.org/2001/XMLSchema#dateTime,literal,2010-11-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1490,literal,http://www.wikidata.org/entity/Q109357466,,,,,,,,,,,,,,,,,,,wd:Q17
1835,uri,http://www.wikidata.org/entity/Q1710181,en,literal,Myojo Foods,http://www.w3.org/2001/XMLSchema#dateTime,literal,1950-03-28T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q193638,literal,,,,,,,,,,,,,,,,,,,,wd:Q17
1836,uri,http://www.wikidata.org/entity/Q110600520,en,literal,ARIGATO MUSIC,,,,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1185069,literal,,,,,,,,,,,,,,,,,,,,wd:Q17
1837,uri,http://www.wikidata.org/entity/Q11363706,en,literal,CHUO EIGABOEKI,http://www.w3.org/2001/XMLSchema#dateTime,literal,1952-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q746052,literal,,ja,literal,中央映画貿易株式会社,,,,,,,,,,,,,,,,wd:Q17
1838,uri,http://www.wikidata.org/entity/Q1155260,en,literal,Hakusensha,http://www.w3.org/2001/XMLSchema#dateTime,literal,1973-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,http://www.wikidata.org/entity/Q2085381,literal,http://www.wikidata.org/entity/Q6381449,literal,,literal,http://www.wikidata.org/entity/Q214051,literal,,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,91,,,,,,,,,,,,,wd:Q17
1839,uri,http://www.wikidata.org/entity/Q18700662,en,literal,Iwaizumi Junbokukagu,http://www.w3.org/2001/XMLSchema#dateTime,literal,1975-10-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q684442,literal,,,,,,,,,,,,,,,,,,,,wd:Q17
1840,uri,http://www.wikidata.org/entity/Q10854688,en,literal,NHK Kobe Broadcasting Station,,,,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q17
1841,uri,http://www.wikidata.org/entity/Q11512837,en,literal,Seiwa Shoten,,,,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q17
1842,uri,http://www.wikidata.org/entity/Q2700742,en,literal,MTV Japan,http://www.w3.org/2001/XMLSchema#dateTime,literal,1992-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1490,literal,,,,,,,,,,,,,,,,,,,,wd:Q17
1843,uri,http://www.wikidata.org/entity/Q3661655,en,literal,Nippon Paint,http://www.w3.org/2001/XMLSchema#dateTime,literal,1881-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,http://www.wikidata.org/entity/Q207652,literal,,literal,,literal,"http://www.wikidata.org/entity/Q233495, http://www.wikidata.org/entity/Q1352, http://www.wikidata.org/entity/Q17",literal,,,,,,,,,,,,,,,,,,,,wd:Q17
1844,uri,http://www.wikidata.org/entity/Q11452187,en,literal,Jozankei View Hotel,,,,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q17
1845,uri,http://www.wikidata.org/entity/Q197069,en,literal,Zexcs,http://www.w3.org/2001/XMLSchema#dateTime,literal,1998-01-23T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,http://www.wikidata.org/entity/Q2575347,literal,,literal,,literal,http://www.wikidata.org/entity/Q242874,literal,,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,48,,,,,,,,,,,,,wd:Q17
1846,uri,http://www.wikidata.org/entity/Q11508167,en,literal,Nippon Kyobunsha,,,,uri,http://www.wikidata.org/entity/Q17,literal,http://www.wikidata.org/entity/Q2085381,literal,,literal,,literal,http://www.wikidata.org/entity/Q416131,literal,,,,,,,,,,,,,,,,,,,,wd:Q17
1847,uri,http://www.wikidata.org/entity/Q11354300,en,literal,Taiju Life Insurance,http://www.w3.org/2001/XMLSchema#dateTime,literal,1914-04-16T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q11316944,literal,,,,,,,,,,,,,,,,,,,,wd:Q17
1848,uri,http://www.wikidata.org/entity/Q1241339,en,literal,UD Trucks,http://www.w3.org/2001/XMLSchema#dateTime,literal,1935-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,http://www.wikidata.org/entity/Q43193,literal,,literal,,literal,http://www.wikidata.org/entity/Q163888,literal,,,,,,,,,,,,,,,,,,,,wd:Q17
1849,uri,http://www.wikidata.org/entity/Q11326592,en,literal,HONEYS,http://www.w3.org/2001/XMLSchema#dateTime,literal,1986-12-23T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q71707,literal,,,,,,,,,,,,,,,,,,,,wd:Q17
1850,uri,http://www.wikidata.org/entity/Q688619,en,literal,Olympus,http://www.w3.org/2001/XMLSchema#dateTime,literal,1919-10-12T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,http://www.wikidata.org/entity/Q11650,literal,,literal,,literal,http://www.wikidata.org/entity/Q179645,literal,http://www.wikidata.org/entity/Q507338,ja,literal,オリンパス株式会社,http://www.w3.org/2001/XMLSchema#decimal,literal,33300,,,,,,,,,,,,,wd:Q17
1851,uri,http://www.wikidata.org/entity/Q11264855,en,literal,Yufuin Onsen,,,,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q86732501,,,,,,,,,,,,,,,,,,,wd:Q17
1852,uri,http://www.wikidata.org/entity/Q11566124,en,literal,Nohi Noriai Jidosha,http://www.w3.org/2001/XMLSchema#dateTime,literal,1948-04-28T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q11669403,literal,,en,literal,"Nohi Noriai Jidosha Co., Ltd.",,,,,,,,,,,,,,,,wd:Q17
1853,uri,http://www.wikidata.org/entity/Q4402470,en,literal,Asia University,http://www.w3.org/2001/XMLSchema#dateTime,literal,1941-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q17
1854,uri,http://www.wikidata.org/entity/Q11189637,en,literal,ASH&D Corporation,http://www.w3.org/2001/XMLSchema#dateTime,literal,1991-09-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1490,literal,,,,,,,,,,,,,,,,,,,,wd:Q17
1855,uri,http://www.wikidata.org/entity/Q18339309,en,literal,White Valley Ski Resort,,,,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q17
1856,uri,http://www.wikidata.org/entity/Q11602202,en,literal,Third World Publishing,,,,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1490,literal,,,,,,,,,,,,,,,,,,,,wd:Q17
1857,uri,http://www.wikidata.org/entity/Q11330326,en,literal,Hiruzen Kōgen Center,,,,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q17
1858,uri,http://www.wikidata.org/entity/Q62621,en,literal,Canon Inc.,http://www.w3.org/2001/XMLSchema#dateTime,literal,1937-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,"http://www.wikidata.org/entity/Q1326885, http://www.wikidata.org/entity/Q11650",literal,,literal,,literal,"http://www.wikidata.org/entity/Q24214227, http://www.wikidata.org/entity/Q217234",literal,,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,194151,,,,,,,,,,,,,wd:Q17
1859,uri,http://www.wikidata.org/entity/Q11248386,en,literal,TC Entertainment,http://www.w3.org/2001/XMLSchema#dateTime,literal,2005-08-23T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1490,literal,,,,,,,,,,,,,,,,,,,,wd:Q17
1860,uri,http://www.wikidata.org/entity/Q11656239,en,literal,Kansai Paint,http://www.w3.org/2001/XMLSchema#dateTime,literal,1918-05-17T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,http://www.wikidata.org/entity/Q207652,literal,,literal,,literal,http://www.wikidata.org/entity/Q122723,literal,,,,,,,,,,,,,,,,,,,,wd:Q17
1861,uri,http://www.wikidata.org/entity/Q96324087,en,literal,SPK,http://www.w3.org/2001/XMLSchema#dateTime,literal,1917-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q17
1862,uri,http://www.wikidata.org/entity/Q7742281,en,literal,The International Academic Forum,http://www.w3.org/2001/XMLSchema#dateTime,literal,2009-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q11751,literal,,,,,,,,,,,,,,,,,,,,wd:Q17
1863,uri,http://www.wikidata.org/entity/Q21742951,en,literal,Joyland,,,,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q131320,literal,,,,,,,,,,,,,,,,,,,,wd:Q17
1864,uri,http://www.wikidata.org/entity/Q1073666,en,literal,Yamaguchi University,http://www.w3.org/2001/XMLSchema#dateTime,literal,1949-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q207876,literal,,,,,,,,,,,,,,,,,,,,wd:Q17
1865,uri,http://www.wikidata.org/entity/Q11292922,en,literal,Orange,http://www.w3.org/2001/XMLSchema#dateTime,literal,2004-05-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,http://www.wikidata.org/entity/Q2575347,literal,,literal,,literal,http://www.wikidata.org/entity/Q1490,literal,,,,,,,,,,,,,,,,,,,,wd:Q17
1866,uri,http://www.wikidata.org/entity/Q3082550,en,literal,STV Radio Broadcasting,http://www.w3.org/2001/XMLSchema#dateTime,literal,2005-07-12T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q37951,literal,,ja,literal,株式会社STVラジオ,,,,,,,,,,,,,,,,wd:Q17
1867,uri,http://www.wikidata.org/entity/Q94658505,en,literal,3goo,http://www.w3.org/2001/XMLSchema#dateTime,literal,2009-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,"http://www.wikidata.org/entity/Q16023725, http://www.wikidata.org/entity/Q941594",literal,,literal,,literal,http://www.wikidata.org/entity/Q1490,literal,,,,,,,,,,,,,,,,,,,,wd:Q17
1868,uri,http://www.wikidata.org/entity/Q11326160,,literal,Q11326160,http://www.w3.org/2001/XMLSchema#dateTime,literal,1962-04-30T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q17
1869,uri,http://www.wikidata.org/entity/Q85870645,en,literal,allpro,,,,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q17
1870,uri,http://www.wikidata.org/entity/Q65228487,,literal,Q65228487,,,,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q17
1871,uri,http://www.wikidata.org/entity/Q92944647,en,literal,RELXLE,http://www.w3.org/2001/XMLSchema#dateTime,literal,2010-01-08T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q122723,literal,,,,,,,,,,,,,,,,,,,,wd:Q17
1872,uri,http://www.wikidata.org/entity/Q65081480,en,literal,GEMBA,http://www.w3.org/2001/XMLSchema#dateTime,literal,2006-04-06T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,http://www.wikidata.org/entity/Q2575347,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q17
1873,uri,http://www.wikidata.org/entity/Q11327232,en,literal,Heart Network,,,,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q123376,literal,,,,,,,,,,,,,,,,,,,,wd:Q17
1874,uri,http://www.wikidata.org/entity/Q11632216,en,literal,Kodansha Ranobe Bunko,http://www.w3.org/2001/XMLSchema#dateTime,literal,2011-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q17
1875,uri,http://www.wikidata.org/entity/Q11327710,en,literal,VASP,http://www.w3.org/2001/XMLSchema#dateTime,literal,2001-04-11T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q17
1876,uri,http://www.wikidata.org/entity/Q17211790,en,literal,Kinotrope,http://www.w3.org/2001/XMLSchema#dateTime,literal,1993-12-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1490,literal,,,,,,,,,,,,,,,,,,,,wd:Q17
